old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
f1_1[0],topmostSubform[0].Page1[0].f1_1[0],name,text,0,"[36.000, 683.968, 445.650, 697.969]"
f1_2[0],topmostSubform[0].Page1[0].f1_2[0],ssn,text,0,"[446.400, 683.968, 576.000, 697.969]"
f1_3[0],topmostSubform[0].Page1[0].f1_3[0],part_i_line1_medicare_wages_w2_box5,text,0,"[410.400, 647.968, 481.650, 659.967]"
f1_4[0],topmostSubform[0].Page1[0].f1_4[0],part_i_line2_unreported_tips_form4137,text,0,"[410.400, 635.969, 481.650, 647.968]"
f1_5[0],topmostSubform[0].Page1[0].f1_5[0],part_i_line3_wages_form8919,text,0,"[410.400, 623.970, 481.650, 635.969]"
f1_6[0],topmostSubform[0].Page1[0].f1_6[0],part_i_line4_total_medicare_wages,text,0,"[410.400, 611.968, 481.650, 623.967]"
f1_7[0],topmostSubform[0].Page1[0].f1_7[0],part_i_line5_threshold,text,0,"[410.400, 563.969, 481.650, 575.968]"
f1_8[0],topmostSubform[0].Page1[0].f1_8[0],part_i_line6_excess_medicare_wages,text,0,"[504.000, 551.970, 576.000, 563.969]"
f1_9[0],topmostSubform[0].Page1[0].f1_9[0],part_i_line7_additional_medicare_tax,text,0,"[504.000, 527.969, 576.000, 539.968]"
f1_10[0],topmostSubform[0].Page1[0].f1_10[0],part_ii_line8_se_income,text,0,"[410.400, 491.969, 481.650, 503.968]"
f1_11[0],topmostSubform[0].Page1[0].f1_11[0],part_ii_line9_threshold_unreduced,text,0,"[410.400, 443.970, 481.650, 455.969]"
f1_12[0],topmostSubform[0].Page1[0].f1_12[0],part_ii_line10_wages_from_part_i,text,0,"[410.400, 431.968, 481.650, 443.967]"
f1_13[0],topmostSubform[0].Page1[0].f1_13[0],part_ii_line11_reduced_se_threshold,text,0,"[410.400, 419.969, 481.650, 431.968]"
f1_14[0],topmostSubform[0].Page1[0].f1_14[0],part_ii_line12_excess_se_income,text,0,"[504.000, 407.970, 576.000, 419.969]"
f1_15[0],topmostSubform[0].Page1[0].f1_15[0],part_ii_line13_se_additional_medicare_tax,text,0,"[504.000, 383.969, 576.000, 395.968]"
f1_16[0],topmostSubform[0].Page1[0].f1_16[0],part_iii_line14_rrta_compensation,text,0,"[410.400, 347.969, 481.650, 359.968]"
f1_17[0],topmostSubform[0].Page1[0].f1_17[0],part_iii_line15_rrta_threshold,text,0,"[410.400, 299.970, 481.650, 311.969]"
f1_18[0],topmostSubform[0].Page1[0].f1_18[0],part_iii_line16_excess_rrta_compensation,text,0,"[504.000, 287.968, 576.000, 299.967]"
f1_19[0],topmostSubform[0].Page1[0].f1_19[0],part_iii_line17_rrta_additional_medicare_tax,text,0,"[504.000, 263.970, 576.000, 275.969]"
f1_20[0],topmostSubform[0].Page1[0].f1_20[0],part_iv_line18_total_additional_medicare_tax,text,0,"[504.000, 227.970, 576.000, 239.969]"
f1_21[0],topmostSubform[0].Page1[0].f1_21[0],part_v_line19_medicare_tax_withheld_w2_box6,text,0,"[410.400, 191.970, 481.650, 203.969]"
f1_22[0],topmostSubform[0].Page1[0].f1_22[0],part_v_line20_medicare_wages_w2_box5,text,0,"[410.400, 179.968, 481.650, 191.967]"
f1_23[0],topmostSubform[0].Page1[0].f1_23[0],part_v_line21_regular_medicare_withholding,text,0,"[410.400, 155.970, 481.650, 167.969]"
f1_24[0],topmostSubform[0].Page1[0].f1_24[0],part_v_line22_amt_withheld_on_wages,text,0,"[504.000, 131.969, 576.000, 143.968]"
f1_25[0],topmostSubform[0].Page1[0].f1_25[0],part_v_line23_rrta_amt_withheld,text,0,"[504.000, 107.968, 576.000, 119.967]"
f1_26[0],topmostSubform[0].Page1[0].f1_26[0],part_v_line24_total_amt_withheld,text,0,"[504.000, 71.968, 576.000, 83.967]"
