old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
c1_1[0],topmostSubform[0].Page1[0].c1_1[0],certify_armed_forces_permanent_change_of_station,checkbox,0,"[564.902, 651.000, 572.902, 659.000]"
c1_2[0],topmostSubform[0].Page1[0].c1_2[0],line5_is_line3_more_than_line4_no,checkbox,0,"[72.000, 470.000, 80.000, 478.000]"
c1_2[1],topmostSubform[0].Page1[0].c1_2[1],line5_is_line3_more_than_line4_yes,checkbox,0,"[72.000, 434.000, 80.000, 442.000]"
f1_1[0],topmostSubform[0].Page1[0].f1_1[0],name_shown_on_return,text,0,"[36.000, 684.000, 467.250, 698.001]"
f1_2[0],topmostSubform[0].Page1[0].f1_2[0],social_security_number,text,0,"[468.000, 684.000, 576.000, 698.001]"
f1_3[0],topmostSubform[0].Page1[0].f1_3[0],line1_transportation_storage_household_goods,text,0,"[504.000, 624.002, 576.000, 636.001]"
f1_4[0],topmostSubform[0].Page1[0].f1_4[0],line2_travel_lodging_old_to_new_home,text,0,"[504.000, 588.002, 576.000, 600.001]"
f1_5[0],topmostSubform[0].Page1[0].f1_5[0],line3_add_lines_1_and_2,text,0,"[504.000, 564.001, 576.000, 576.000]"
f1_6[0],topmostSubform[0].Page1[0].f1_6[0],line4_government_reimbursement_w2_box12_code_p,text,0,"[504.000, 516.002, 576.000, 528.001]"
f1_7[0],topmostSubform[0].Page1[0].f1_7[0],line5_moving_expense_deduction,text,0,"[504.000, 420.001, 576.000, 432.000]"
