old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
c1_1[0],topmostSubform[0].Page1[0].c1_1[0],sectiona_federally_declared_disaster_election_checkbox,checkbox,0,"[378.000, 613.968, 386.000, 621.968]"
f1_1[0],topmostSubform[0].Page1[0].f1_1[0],name_shown_on_return,text,0,"[36.000, 683.968, 452.850, 697.969]"
f1_2[0],topmostSubform[0].Page1[0].f1_2[0],identifying_number,text,0,"[453.600, 683.968, 576.000, 697.969]"
f1_3[0],topmostSubform[0].Page1[0].f1_3[0],sectiona_dr_declaration_number,text,0,"[468.000, 611.968, 496.800, 623.967]"
f1_4[0],topmostSubform[0].Page1[0].f1_4[0],sectiona_em_declaration_number,text,0,"[525.600, 611.968, 561.600, 623.967]"
f1_5[0],topmostSubform[0].Page1[0].Table_Line1[0].RowA[0].f1_5[0],sectiona_line1_property_a_type_of_property,text,0,"[101.800, 539.971, 244.050, 551.970]"
f1_6[0],topmostSubform[0].Page1[0].Table_Line1[0].RowA[0].f1_6[0],sectiona_line1_property_a_city_and_state,text,0,"[245.800, 539.971, 424.050, 551.970]"
f1_7[0],topmostSubform[0].Page1[0].Table_Line1[0].RowA[0].f1_7[0],sectiona_line1_property_a_zip_code,text,0,"[424.800, 539.971, 496.800, 551.970]"
f1_8[0],topmostSubform[0].Page1[0].Table_Line1[0].RowA[0].f1_8[0],sectiona_line1_property_a_date_acquired,text,0,"[496.800, 539.971, 576.000, 551.970]"
f1_9[0],topmostSubform[0].Page1[0].Table_Line1[0].RowB[0].f1_9[0],sectiona_line1_property_b_type_of_property,text,0,"[101.800, 527.972, 244.050, 539.971]"
f1_10[0],topmostSubform[0].Page1[0].Table_Line1[0].RowB[0].f1_10[0],sectiona_line1_property_b_city_and_state,text,0,"[245.800, 527.972, 424.050, 539.971]"
f1_11[0],topmostSubform[0].Page1[0].Table_Line1[0].RowB[0].f1_11[0],sectiona_line1_property_b_zip_code,text,0,"[424.800, 527.972, 496.800, 539.971]"
f1_12[0],topmostSubform[0].Page1[0].Table_Line1[0].RowB[0].f1_12[0],sectiona_line1_property_b_date_acquired,text,0,"[496.800, 527.972, 576.000, 539.971]"
f1_13[0],topmostSubform[0].Page1[0].Table_Line1[0].RowC[0].f1_13[0],sectiona_line1_property_c_type_of_property,text,0,"[101.800, 515.973, 244.050, 527.972]"
f1_14[0],topmostSubform[0].Page1[0].Table_Line1[0].RowC[0].f1_14[0],sectiona_line1_property_c_city_and_state,text,0,"[245.800, 515.973, 424.050, 527.972]"
f1_15[0],topmostSubform[0].Page1[0].Table_Line1[0].RowC[0].f1_15[0],sectiona_line1_property_c_zip_code,text,0,"[424.800, 515.973, 496.800, 527.972]"
f1_16[0],topmostSubform[0].Page1[0].Table_Line1[0].RowC[0].f1_16[0],sectiona_line1_property_c_date_acquired,text,0,"[496.800, 515.973, 576.000, 527.972]"
f1_17[0],topmostSubform[0].Page1[0].Table_Line1[0].RowD[0].f1_17[0],sectiona_line1_property_d_type_of_property,text,0,"[101.800, 503.974, 244.050, 515.973]"
f1_18[0],topmostSubform[0].Page1[0].Table_Line1[0].RowD[0].f1_18[0],sectiona_line1_property_d_city_and_state,text,0,"[245.800, 503.974, 424.050, 515.973]"
f1_19[0],topmostSubform[0].Page1[0].Table_Line1[0].RowD[0].f1_19[0],sectiona_line1_property_d_zip_code,text,0,"[424.800, 503.974, 496.800, 515.973]"
f1_20[0],topmostSubform[0].Page1[0].Table_Line1[0].RowD[0].f1_20[0],sectiona_line1_property_d_date_acquired,text,0,"[496.800, 503.974, 576.000, 515.973]"
f1_21[0],topmostSubform[0].Page1[0].Table_Lines2-9[0].Line2[0].f1_21[0],sectiona_line2_property_a_cost_or_other_basis,text,0,"[288.000, 467.971, 359.250, 479.970]"
f1_22[0],topmostSubform[0].Page1[0].Table_Lines2-9[0].Line2[0].f1_22[0],sectiona_line2_property_b_cost_or_other_basis,text,0,"[360.000, 467.971, 431.250, 479.970]"
f1_23[0],topmostSubform[0].Page1[0].Table_Lines2-9[0].Line2[0].f1_23[0],sectiona_line2_property_c_cost_or_other_basis,text,0,"[432.000, 467.971, 503.250, 479.970]"
f1_24[0],topmostSubform[0].Page1[0].Table_Lines2-9[0].Line2[0].f1_24[0],sectiona_line2_property_d_cost_or_other_basis,text,0,"[504.000, 467.971, 576.000, 479.970]"
f1_25[0],topmostSubform[0].Page1[0].Table_Lines2-9[0].Line3[0].f1_25[0],sectiona_line3_property_a_insurance_or_other_reimbursement,text,0,"[288.000, 443.970, 359.250, 455.971]"
f1_26[0],topmostSubform[0].Page1[0].Table_Lines2-9[0].Line3[0].f1_26[0],sectiona_line3_property_b_insurance_or_other_reimbursement,text,0,"[360.000, 443.970, 431.250, 455.971]"
f1_27[0],topmostSubform[0].Page1[0].Table_Lines2-9[0].Line3[0].f1_27[0],sectiona_line3_property_c_insurance_or_other_reimbursement,text,0,"[432.000, 443.970, 503.250, 455.971]"
f1_28[0],topmostSubform[0].Page1[0].Table_Lines2-9[0].Line3[0].f1_28[0],sectiona_line3_property_d_insurance_or_other_reimbursement,text,0,"[504.000, 443.970, 576.000, 455.971]"
f1_29[0],topmostSubform[0].Page1[0].Table_Lines2-9[0].Line4[0].f1_29[0],sectiona_line4_property_a_gain_from_casualty_or_theft,text,0,"[288.000, 383.972, 359.250, 395.971]"
