old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
c1_1[0],topmostSubform[0].Page1[0].c1_1[0],line1_coverage_self_only,checkbox,0,"[482.400, 614.468, 490.400, 622.468]"
c1_1[1],topmostSubform[0].Page1[0].c1_1[1],line1_coverage_family,checkbox,0,"[536.800, 614.468, 544.800, 622.468]"
c1_2[0],topmostSubform[0].Page1[0].c1_2[0],line17a_exception_to_additional_20_percent_tax,checkbox,0,"[467.200, 229.968, 475.200, 237.968]"
f1_1[0],topmostSubform[0].Page1[0].f1_1[0],name,text,0,"[36.000, 677.970, 424.050, 689.969]"
f1_2[0],topmostSubform[0].Page1[0].f1_2[0],social_security_number,text,0,"[425.800, 677.970, 576.000, 689.969]"
f1_3[0],topmostSubform[0].Page1[0].f1_3[0],line2_hsa_contributions_you_made,text,0,"[504.000, 575.968, 576.000, 587.967]"
f1_4[0],topmostSubform[0].Page1[0].f1_4[0],line3_contribution_limitation,text,0,"[504.000, 539.968, 576.000, 551.967]"
f1_5[0],topmostSubform[0].Page1[0].f1_5[0],line4_archer_msa_contributions,text,0,"[504.000, 503.968, 576.000, 515.967]"
f1_6[0],topmostSubform[0].Page1[0].f1_6[0],line5_subtract_line4_from_line3,text,0,"[504.000, 491.969, 576.000, 503.968]"
f1_7[0],topmostSubform[0].Page1[0].f1_7[0],line6_allocable_share_of_limitation,text,0,"[504.000, 467.968, 576.000, 479.967]"
f1_8[0],topmostSubform[0].Page1[0].f1_8[0],line7_additional_contribution_age_55,text,0,"[504.000, 443.970, 576.000, 455.969]"
f1_9[0],topmostSubform[0].Page1[0].f1_9[0],line8_add_lines_6_and_7,text,0,"[504.000, 431.968, 576.000, 443.967]"
f1_10[0],topmostSubform[0].Page1[0].f1_10[0],line9_employer_contributions,text,0,"[410.400, 419.969, 481.650, 431.968]"
f1_11[0],topmostSubform[0].Page1[0].f1_11[0],line10_qualified_hsa_funding_distributions,text,0,"[410.400, 407.970, 481.650, 419.969]"
f1_12[0],topmostSubform[0].Page1[0].f1_12[0],line11_add_lines_9_and_10,text,0,"[504.000, 395.968, 576.000, 407.967]"
f1_13[0],topmostSubform[0].Page1[0].f1_13[0],line12_subtract_line11_from_line8,text,0,"[504.000, 383.969, 576.000, 395.968]"
f1_14[0],topmostSubform[0].Page1[0].f1_14[0],line13_hsa_deduction,text,0,"[504.000, 371.970, 576.000, 383.969]"
f1_15[0],topmostSubform[0].Page1[0].f1_15[0],line14a_total_distributions_received,text,0,"[504.000, 335.970, 576.000, 347.969]"
f1_16[0],topmostSubform[0].Page1[0].f1_16[0],line14b_rollovers_and_excess_contributions_withdrawn,text,0,"[504.000, 299.970, 576.000, 311.969]"
f1_17[0],topmostSubform[0].Page1[0].f1_17[0],line14c_subtract_line14b_from_line14a,text,0,"[504.000, 287.968, 576.000, 299.967]"
f1_18[0],topmostSubform[0].Page1[0].f1_18[0],line15_qualified_medical_expenses,text,0,"[504.000, 275.969, 576.000, 287.968]"
f1_19[0],topmostSubform[0].Page1[0].f1_19[0],line16_taxable_hsa_distributions,text,0,"[504.000, 251.968, 576.000, 263.967]"
f1_20[0],topmostSubform[0].Page1[0].f1_20[0],line17b_additional_20_percent_tax,text,0,"[504.000, 191.970, 576.000, 203.969]"
f1_21[0],topmostSubform[0].Page1[0].f1_21[0],line18_last_month_rule,text,0,"[504.000, 143.968, 576.000, 155.967]"
f1_22[0],topmostSubform[0].Page1[0].f1_22[0],line19_qualified_hsa_funding_distribution,text,0,"[504.000, 131.969, 576.000, 143.968]"
f1_23[0],topmostSubform[0].Page1[0].f1_23[0],line20_total_income,text,0,"[504.000, 119.970, 576.000, 131.969]"
f1_24[0],topmostSubform[0].Page1[0].f1_24[0],line21_additional_tax,text,0,"[504.000, 95.969, 576.000, 107.968]"
