old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
c1_1[0],topmostSubform[0].Page1[0].c1_1[0],page1_0_c1_1_0,checkbox,0,"[65.799, 512.001, 73.799, 520.001]"
c1_1[1],topmostSubform[0].Page1[0].c1_1[1],page1_0_c1_1_1,checkbox,0,"[65.799, 500.002, 73.799, 508.002]"
c1_2[0],topmostSubform[0].Page1[0].c1_2[0],page1_0_c1_2_0,checkbox,0,"[562.599, 488.000, 570.599, 496.000]"
c1_3[0],topmostSubform[0].Page1[0].c1_3[0],page1_0_c1_3_0,checkbox,0,"[65.799, 446.002, 73.799, 454.002]"
c1_3[1],topmostSubform[0].Page1[0].c1_3[1],page1_0_c1_3_1,checkbox,0,"[65.799, 434.000, 73.799, 442.000]"
c1_4[0],topmostSubform[0].Page1[0].c1_4[0],page1_0_c1_4_0,checkbox,0,"[65.799, 392.002, 73.799, 400.002]"
c1_4[1],topmostSubform[0].Page1[0].c1_4[1],page1_0_c1_4_1,checkbox,0,"[65.799, 380.000, 73.799, 388.000]"
c1_5[0],topmostSubform[0].Page1[0].c1_5[0],page1_0_c1_5_0,checkbox,0,"[65.799, 338.002, 73.799, 346.002]"
c1_5[1],topmostSubform[0].Page1[0].c1_5[1],page1_0_c1_5_1,checkbox,0,"[65.799, 326.000, 73.799, 334.000]"
c1_6[0],topmostSubform[0].Page1[0].c1_6[0],page1_0_c1_6_0,checkbox,0,"[65.799, 278.001, 73.799, 286.001]"
c1_6[1],topmostSubform[0].Page1[0].c1_6[1],page1_0_c1_6_1,checkbox,0,"[65.799, 254.000, 73.799, 262.000]"
c1_7[0],topmostSubform[0].Page1[0].c1_7[0],page1_0_c1_7_0,checkbox,0,"[65.799, 224.001, 73.799, 232.001]"
c1_7[1],topmostSubform[0].Page1[0].c1_7[1],page1_0_c1_7_1,checkbox,0,"[65.799, 212.002, 73.799, 220.002]"
c1_8[0],topmostSubform[0].Page1[0].c1_8[0],page1_0_c1_8_0,checkbox,0,"[65.799, 170.001, 73.799, 178.001]"
c1_8[1],topmostSubform[0].Page1[0].c1_8[1],page1_0_c1_8_1,checkbox,0,"[65.799, 152.001, 73.799, 160.001]"
c1_9[0],topmostSubform[0].Page1[0].c1_9[0],page1_0_c1_9_0,checkbox,0,"[65.799, 98.001, 73.799, 106.001]"
c1_9[1],topmostSubform[0].Page1[0].c1_9[1],page1_0_c1_9_1,checkbox,0,"[65.799, 74.000, 73.799, 82.000]"
f1_1[0],topmostSubform[0].Page1[0].f1_1[0],page1_0_f1_1_0,text,0,"[36.000, 671.998, 445.650, 685.999]"
f1_2[0],topmostSubform[0].Page1[0].f1_2[0],page1_0_f1_2_0,text,0,"[446.400, 671.998, 576.000, 685.999]"
f1_3[0],topmostSubform[0].Page1[0].f1_3[0],page1_0_f1_3_0,text,0,"[446.400, 618.001, 576.000, 630.000]"
f1_4[0],topmostSubform[0].Page1[0].f1_4[0],page1_0_f1_4_0,text,0,"[446.400, 600.001, 576.000, 612.000]"
f1_5[0],topmostSubform[0].Page1[0].f1_5[0],page1_0_f1_5_0,text,0,"[446.400, 582.001, 576.000, 594.000]"
f1_7[0],topmostSubform[0].Page1[0].f1_7[0],page1_0_f1_7_0,text,0,"[446.400, 540.000, 576.000, 551.999]"
f1_8[0],topmostSubform[0].Page1[0].f1_8[0],page1_0_f1_8_0,text,0,"[446.400, 510.001, 576.000, 522.000]"
f1_6[0],topmostSubform[0].Page1[0].Line2_Comb[0].f1_6[0],page1_0_line2_comb_0_f1_6_0,text,0,"[302.400, 560.000, 574.401, 572.000]"
c2_1[0],topmostSubform[0].Page2[0].c2_1[0],page2_0_c2_1_0,checkbox,1,"[65.799, 692.001, 73.799, 700.001]"
c2_1[1],topmostSubform[0].Page2[0].c2_1[1],page2_0_c2_1_1,checkbox,1,"[65.799, 680.002, 73.799, 688.002]"
c2_3[0],topmostSubform[0].Page2[0].c2_3[0],page2_0_c2_3_0,checkbox,1,"[65.799, 524.000, 73.799, 532.000]"
c2_3[1],topmostSubform[0].Page2[0].c2_3[1],page2_0_c2_3_1,checkbox,1,"[65.799, 500.002, 73.799, 508.002]"
c2_4[0],topmostSubform[0].Page2[0].c2_4[0],page2_0_c2_4_0,checkbox,1,"[65.799, 458.001, 73.799, 466.001]"
c2_4[1],topmostSubform[0].Page2[0].c2_4[1],page2_0_c2_4_1,checkbox,1,"[65.799, 446.002, 73.799, 454.002]"
c2_5[0],topmostSubform[0].Page2[0].c2_5[0],page2_0_c2_5_0,checkbox,1,"[65.799, 392.002, 73.799, 400.002]"
c2_5[1],topmostSubform[0].Page2[0].c2_5[1],page2_0_c2_5_1,checkbox,1,"[65.799, 368.001, 73.799, 376.001]"
c2_6[0],topmostSubform[0].Page2[0].c2_6[0],page2_0_c2_6_0,checkbox,1,"[65.799, 314.001, 73.799, 322.001]"
c2_6[1],topmostSubform[0].Page2[0].c2_6[1],page2_0_c2_6_1,checkbox,1,"[65.799, 290.000, 73.799, 298.000]"
c2_7[0],topmostSubform[0].Page2[0].c2_7[0],page2_0_c2_7_0,checkbox,1,"[65.799, 260.001, 73.799, 268.001]"
c2_7[1],topmostSubform[0].Page2[0].c2_7[1],page2_0_c2_7_1,checkbox,1,"[65.799, 248.002, 73.799, 256.002]"
c2_8[0],topmostSubform[0].Page2[0].c2_8[0],page2_0_c2_8_0,checkbox,1,"[65.799, 218.000, 73.799, 226.000]"
c2_8[1],topmostSubform[0].Page2[0].c2_8[1],page2_0_c2_8_1,checkbox,1,"[65.799, 206.001, 73.799, 214.001]"
c2_9[0],topmostSubform[0].Page2[0].c2_9[0],page2_0_c2_9_0,checkbox,1,"[65.799, 176.002, 73.799, 184.002]"
c2_9[1],topmostSubform[0].Page2[0].c2_9[1],page2_0_c2_9_1,checkbox,1,"[65.799, 164.000, 73.799, 172.000]"
f2_1[0],topmostSubform[0].Page2[0].f2_1[0],page2_0_f2_1_0,text,1,"[468.000, 642.002, 576.000, 654.001]"
f2_2[0],topmostSubform[0].Page2[0].f2_2[0],page2_0_f2_2_0,text,1,"[468.000, 618.001, 561.600, 630.000]"
f2_3[0],topmostSubform[0].Page2[0].f2_3[0],page2_0_f2_3_0,text,1,"[468.000, 594.000, 576.000, 605.999]"
f2_4[0],topmostSubform[0].Page2[0].f2_4[0],page2_0_f2_4_0,text,1,"[468.000, 558.000, 576.000, 569.999]"
f2_5[0],topmostSubform[0].Page2[0].f2_5[0],page2_0_f2_5_0,text,1,"[468.000, 138.002, 576.000, 150.001]"
f2_6[0],topmostSubform[0].Page2[0].f2_6[0],page2_0_f2_6_0,text,1,"[468.000, 114.001, 576.000, 126.000]"
f2_7[0],topmostSubform[0].Page2[0].f2_7[0],page2_0_f2_7_0,text,1,"[575.000, 90.000, 576.000, 101.999]"
f2_8[0],topmostSubform[0].Page2[0].f2_8[0],page2_0_f2_8_0,text,1,"[468.000, 66.002, 576.000, 78.001]"
c3_1[0],topmostSubform[0].Page3[0].c3_1[0],page3_0_c3_1_0,checkbox,2,"[65.799, 674.001, 73.799, 682.001]"
c3_1[1],topmostSubform[0].Page3[0].c3_1[1],page3_0_c3_1_1,checkbox,2,"[65.799, 662.002, 73.799, 670.002]"
c3_2[0],topmostSubform[0].Page3[0].c3_2[0],page3_0_c3_2_0,checkbox,2,"[65.799, 620.001, 73.799, 628.001]"
c3_2[1],topmostSubform[0].Page3[0].c3_2[1],page3_0_c3_2_1,checkbox,2,"[65.799, 608.002, 73.799, 616.002]"
c3_3[0],topmostSubform[0].Page3[0].c3_3[0],page3_0_c3_3_0,checkbox,2,"[65.799, 566.001, 73.799, 574.001]"
c3_3[1],topmostSubform[0].Page3[0].c3_3[1],page3_0_c3_3_1,checkbox,2,"[65.799, 554.002, 73.799, 562.002]"
f3_1[0],topmostSubform[0].Page3[0].f3_1[0],page3_0_f3_1_0,text,2,"[446.400, 714.002, 576.000, 726.001]"
f3_2[0],topmostSubform[0].Page3[0].f3_2[0],page3_0_f3_2_0,text,2,"[446.400, 534.002, 576.000, 546.001]"
f3_3[0],topmostSubform[0].Page3[0].f3_3[0],page3_0_f3_3_0,text,2,"[468.000, 504.000, 576.000, 515.999]"
f3_4[0],topmostSubform[0].Page3[0].f3_4[0],page3_0_f3_4_0,text,2,"[468.000, 480.002, 576.000, 492.001]"
f3_5[0],topmostSubform[0].Page3[0].f3_5[0],page3_0_f3_5_0,text,2,"[468.000, 456.001, 576.000, 468.000]"
f3_6[0],topmostSubform[0].Page3[0].f3_6[0],page3_0_f3_6_0,text,2,"[468.000, 432.000, 576.000, 443.999]"
f3_7[0],topmostSubform[0].Page3[0].f3_7[0],page3_0_f3_7_0,text,2,"[468.000, 408.002, 576.000, 420.001]"
f3_8[0],topmostSubform[0].Page3[0].f3_8[0],page3_0_f3_8_0,text,2,"[468.000, 384.001, 576.000, 396.000]"
f3_9[0],topmostSubform[0].Page3[0].f3_9[0],page3_0_f3_9_0,text,2,"[468.000, 354.002, 576.000, 366.001]"
f3_10[0],topmostSubform[0].Page3[0].f3_10[0],page3_0_f3_10_0,text,2,"[468.000, 324.000, 576.000, 335.999]"
