old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
c1_1[0],topmostSubform[0].CopyA[0].c1_1[0],copy_a_0_c1_1_0,checkbox,1,"[187.200, 757.508, 197.200, 767.508]"
c1_1[1],topmostSubform[0].CopyA[0].c1_1[1],copy_a_0_c1_1_1,checkbox,1,"[244.800, 757.508, 254.800, 767.508]"
f1_1[0],topmostSubform[0].CopyA[0].LftCol[0].f1_1[0],copy_a_0_lft_col_0_f1_1_0,text,1,"[52.400, 684.008, 294.450, 736.008]"
f1_2[0],topmostSubform[0].CopyA[0].LftCol[0].f1_2[0],copy_a_0_lft_col_0_f1_2_0,text,1,"[50.400, 660.007, 172.800, 674.008]"
f1_3[0],topmostSubform[0].CopyA[0].LftCol[0].f1_3[0],copy_a_0_lft_col_0_f1_3_0,text,1,"[172.800, 660.007, 295.200, 674.008]"
f1_4[0],topmostSubform[0].CopyA[0].LftCol[0].f1_4[0],copy_a_0_lft_col_0_f1_4_0,text,1,"[52.400, 624.007, 294.450, 650.007]"
f1_5[0],topmostSubform[0].CopyA[0].LftCol[0].f1_5[0],copy_a_0_lft_col_0_f1_5_0,text,1,"[52.400, 600.006, 294.450, 614.007]"
f1_6[0],topmostSubform[0].CopyA[0].LftCol[0].f1_6[0],copy_a_0_lft_col_0_f1_6_0,text,1,"[52.400, 576.008, 294.450, 590.009]"
f1_7[0],topmostSubform[0].CopyA[0].LftCol[0].f1_7[0],copy_a_0_lft_col_0_f1_7_0,text,1,"[50.400, 552.007, 295.200, 566.008]"
f1_8[0],topmostSubform[0].CopyA[0].RghtCol[0].f1_8[0],copy_a_0_rght_col_0_f1_8_0,text,1,"[295.200, 720.008, 396.000, 732.007]"
f1_9[0],topmostSubform[0].CopyA[0].RghtCol[0].f1_9[0],copy_a_0_rght_col_0_f1_9_0,text,1,"[295.200, 684.008, 396.000, 696.007]"
f1_10[0],topmostSubform[0].CopyA[0].RghtCol[0].f1_10[0],copy_a_0_rght_col_0_f1_10_0,text,1,"[302.400, 648.008, 395.250, 660.007]"
f1_11[0],topmostSubform[0].CopyA[0].RghtCol[0].f1_11[0],copy_a_0_rght_col_0_f1_11_0,text,1,"[403.200, 648.008, 496.050, 660.007]"
f1_12[0],topmostSubform[0].CopyA[0].RghtCol[0].f1_12[0],copy_a_0_rght_col_0_f1_12_0,text,1,"[295.200, 624.007, 396.000, 636.009]"
f1_13[0],topmostSubform[0].CopyA[0].RghtCol[0].f1_13[0],copy_a_0_rght_col_0_f1_13_0,text,1,"[296.200, 552.007, 496.050, 600.009]"
c2_1[0],topmostSubform[0].CopyB[0].CopyHeader[0].c2_1[0],copy_b_0_copy_header_0_c2_1_0,checkbox,2,"[244.800, 757.508, 254.800, 767.508]"
f2_1[0],topmostSubform[0].CopyB[0].LeftColumn[0].f2_1[0],copy_b_0_left_column_0_f2_1_0,text,2,"[52.400, 684.008, 294.450, 736.008]"
f2_2[0],topmostSubform[0].CopyB[0].LeftColumn[0].f2_2[0],copy_b_0_left_column_0_f2_2_0,text,2,"[50.400, 660.007, 172.800, 674.008]"
f2_3[0],topmostSubform[0].CopyB[0].LeftColumn[0].f2_3[0],copy_b_0_left_column_0_f2_3_0,text,2,"[172.800, 660.007, 295.200, 674.008]"
f2_4[0],topmostSubform[0].CopyB[0].LeftColumn[0].f2_4[0],copy_b_0_left_column_0_f2_4_0,text,2,"[52.400, 624.008, 294.450, 650.008]"
f2_5[0],topmostSubform[0].CopyB[0].LeftColumn[0].f2_5[0],copy_b_0_left_column_0_f2_5_0,text,2,"[52.400, 600.007, 294.450, 614.008]"
f2_6[0],topmostSubform[0].CopyB[0].LeftColumn[0].f2_6[0],copy_b_0_left_column_0_f2_6_0,text,2,"[52.400, 576.008, 295.200, 590.009]"
f2_7[0],topmostSubform[0].CopyB[0].LeftColumn[0].f2_7[0],copy_b_0_left_column_0_f2_7_0,text,2,"[50.400, 552.007, 295.200, 566.008]"
f2_8[0],topmostSubform[0].CopyB[0].RghtCol[0].f2_8[0],copy_b_0_rght_col_0_f2_8_0,text,2,"[295.200, 720.008, 396.000, 742.084]"
f2_9[0],topmostSubform[0].CopyB[0].RghtCol[0].f2_9[0],copy_b_0_rght_col_0_f2_9_0,text,2,"[295.200, 684.008, 396.000, 696.007]"
f2_10[0],topmostSubform[0].CopyB[0].RghtCol[0].f2_10[0],copy_b_0_rght_col_0_f2_10_0,text,2,"[302.400, 648.008, 395.250, 660.007]"
f2_11[0],topmostSubform[0].CopyB[0].RghtCol[0].f2_11[0],copy_b_0_rght_col_0_f2_11_0,text,2,"[403.200, 648.008, 496.050, 660.007]"
f2_12[0],topmostSubform[0].CopyB[0].RghtCol[0].f2_12[0],copy_b_0_rght_col_0_f2_12_0,text,2,"[295.200, 624.007, 396.000, 636.009]"
f2_13[0],topmostSubform[0].CopyB[0].RghtCol[0].f2_13[0],copy_b_0_rght_col_0_f2_13_0,text,2,"[297.200, 552.007, 496.050, 600.009]"
c2_1[0],topmostSubform[0].CopyC[0].c2_1[0],copy_c_0_c2_1_0,checkbox,4,"[244.800, 757.508, 254.800, 767.508]"
f2_1[0],topmostSubform[0].CopyC[0].LeftColumn[0].f2_1[0],copy_c_0_left_column_0_f2_1_0,text,4,"[52.400, 684.008, 294.450, 736.008]"
f2_2[0],topmostSubform[0].CopyC[0].LeftColumn[0].f2_2[0],copy_c_0_left_column_0_f2_2_0,text,4,"[50.400, 660.007, 172.800, 674.008]"
f2_3[0],topmostSubform[0].CopyC[0].LeftColumn[0].f2_3[0],copy_c_0_left_column_0_f2_3_0,text,4,"[172.800, 660.007, 295.200, 674.008]"
f2_4[0],topmostSubform[0].CopyC[0].LeftColumn[0].f2_4[0],copy_c_0_left_column_0_f2_4_0,text,4,"[52.400, 624.007, 294.450, 650.007]"
f2_5[0],topmostSubform[0].CopyC[0].LeftColumn[0].f2_5[0],copy_c_0_left_column_0_f2_5_0,text,4,"[52.400, 600.006, 294.450, 614.007]"
f2_6[0],topmostSubform[0].CopyC[0].LeftColumn[0].f2_6[0],copy_c_0_left_column_0_f2_6_0,text,4,"[52.400, 576.008, 294.450, 590.009]"
f2_7[0],topmostSubform[0].CopyC[0].LeftColumn[0].f2_7[0],copy_c_0_left_column_0_f2_7_0,text,4,"[50.400, 552.007, 295.200, 566.008]"
f2_8[0],topmostSubform[0].CopyC[0].RghtCol[0].f2_8[0],copy_c_0_rght_col_0_f2_8_0,text,4,"[295.200, 720.008, 396.000, 732.007]"
f2_9[0],topmostSubform[0].CopyC[0].RghtCol[0].f2_9[0],copy_c_0_rght_col_0_f2_9_0,text,4,"[295.200, 684.008, 396.000, 696.007]"
f2_10[0],topmostSubform[0].CopyC[0].RghtCol[0].f2_10[0],copy_c_0_rght_col_0_f2_10_0,text,4,"[302.400, 648.008, 395.250, 660.007]"
f2_11[0],topmostSubform[0].CopyC[0].RghtCol[0].f2_11[0],copy_c_0_rght_col_0_f2_11_0,text,4,"[403.200, 648.008, 496.050, 660.007]"
f2_12[0],topmostSubform[0].CopyC[0].RghtCol[0].f2_12[0],copy_c_0_rght_col_0_f2_12_0,text,4,"[295.200, 624.007, 396.000, 636.009]"
f2_13[0],topmostSubform[0].CopyC[0].RghtCol[0].f2_13[0],copy_c_0_rght_col_0_f2_13_0,text,4,"[297.200, 552.007, 496.050, 600.009]"
