old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
f1_1[0],topmostSubform[0].Page1[0].f1_1[0],name,text,0,"[36.000, 684.000, 373.650, 698.001]"
f1_2[0],topmostSubform[0].Page1[0].f1_2[0],social_security_number,text,0,"[482.400, 684.000, 576.000, 696.001]"
f1_3[0],topmostSubform[0].Page1[0].f1_3[0],sectionA_line1_total_employer_msa_contributions,text,0,"[410.400, 624.002, 481.650, 636.001]"
f1_4[0],topmostSubform[0].Page1[0].f1_4[0],sectionA_line2_archer_msa_contributions_made,text,0,"[504.000, 600.001, 576.000, 612.000]"
f1_5[0],topmostSubform[0].Page1[0].f1_5[0],sectionA_line3_limitation_from_chart,text,0,"[504.000, 588.002, 576.000, 600.001]"
f1_6[0],topmostSubform[0].Page1[0].f1_6[0],sectionA_line4_compensation_from_employer,text,0,"[504.000, 552.002, 576.000, 564.001]"
f1_7[0],topmostSubform[0].Page1[0].f1_7[0],sectionA_line5_archer_msa_deduction,text,0,"[504.000, 528.001, 576.000, 540.000]"
f1_8[0],topmostSubform[0].Page1[0].f1_8[0],sectionA_line6a_total_distributions_received,text,0,"[504.000, 492.001, 576.000, 504.000]"
f1_9[0],topmostSubform[0].Page1[0].f1_9[0],sectionA_line6b_rollover_excess_contributions,text,0,"[504.000, 456.001, 576.000, 468.000]"
f1_10[0],topmostSubform[0].Page1[0].f1_10[0],sectionA_line6c_distributions_minus_rollover,text,0,"[504.000, 444.002, 576.000, 456.001]"
f1_11[0],topmostSubform[0].Page1[0].f1_11[0],sectionA_line7_unreimbursed_qualified_medical_expenses,text,0,"[504.000, 432.000, 576.000, 443.999]"
f1_12[0],topmostSubform[0].Page1[0].f1_12[0],sectionA_line8_taxable_archer_msa_distributions,text,0,"[504.000, 408.002, 576.000, 420.001]"
f1_13[0],topmostSubform[0].Page1[0].f1_13[0],sectionA_line9b_additional_20pct_tax,text,0,"[504.000, 348.001, 576.000, 360.000]"
f1_14[0],topmostSubform[0].Page1[0].f1_14[0],sectionB_line10_total_distributions_received,text,0,"[504.000, 300.002, 576.000, 312.001]"
f1_15[0],topmostSubform[0].Page1[0].f1_15[0],sectionB_line11_unreimbursed_qualified_medical_expenses,text,0,"[504.000, 288.000, 576.000, 299.999]"
f1_16[0],topmostSubform[0].Page1[0].f1_16[0],sectionB_line12_taxable_medicare_advantage_msa_distributions,text,0,"[504.000, 264.002, 576.000, 276.001]"
f1_17[0],topmostSubform[0].Page1[0].f1_17[0],sectionB_line13b_additional_50pct_tax,text,0,"[504.000, 204.001, 576.000, 216.000]"
c1_1[0],topmostSubform[0].Page1[0].Line9a_ReadOrder[0].c1_1[0],sectionA_line9a_exceptions_to_additional_20pct_tax,checkbox,0,"[467.200, 386.501, 475.200, 394.501]"
c1_2[0],topmostSubform[0].Page1[0].Line13a_ReadOrder[0].c1_2[0],sectionB_line13a_exceptions_to_additional_50pct_tax,checkbox,0,"[467.200, 242.501, 475.200, 250.501]"
c2_1[0],topmostSubform[0].Page2[0].c2_1[0],sectionC_more_than_one_section_c_attached,checkbox,1,"[564.800, 686.000, 572.800, 694.000]"
c2_2[0],topmostSubform[0].Page2[0].c2_2[0],sectionC_line15_others_received_payments_yes,checkbox,1,"[511.200, 632.500, 519.200, 640.500]"
c2_2[1],topmostSubform[0].Page2[0].c2_2[1],sectionC_line15_others_received_payments_no,checkbox,1,"[547.200, 632.500, 555.200, 640.500]"
c2_3[0],topmostSubform[0].Page2[0].c2_3[0],sectionC_line16_insured_terminally_ill_yes,checkbox,1,"[511.200, 620.001, 519.200, 628.001]"
c2_3[1],topmostSubform[0].Page2[0].c2_3[1],sectionC_line16_insured_terminally_ill_no,checkbox,1,"[547.200, 620.001, 555.200, 628.001]"
f2_1[0],topmostSubform[0].Page2[0].f2_1[0],policyholder_name,text,1,"[36.000, 720.000, 402.450, 734.001]"
f2_2[0],topmostSubform[0].Page2[0].f2_2[0],policyholder_social_security_number,text,1,"[482.400, 720.000, 576.000, 732.001]"
f2_3[0],topmostSubform[0].Page2[0].f2_3[0],sectionC_line14a_name_of_insured,text,1,"[136.800, 666.000, 324.000, 677.999]"
f2_4[0],topmostSubform[0].Page2[0].f2_4[0],sectionC_line14b_ssn_of_insured,text,1,"[489.600, 666.000, 576.000, 677.999]"
f2_5[0],topmostSubform[0].Page2[0].f2_5[0],sectionC_line17_gross_ltc_payments_per_diem,text,1,"[504.000, 558.000, 576.000, 569.999]"
f2_6[0],topmostSubform[0].Page2[0].f2_6[0],sectionC_line18_qualified_ltc_contract_amount,text,1,"[504.000, 486.000, 576.000, 497.999]"
f2_7[0],topmostSubform[0].Page2[0].f2_7[0],sectionC_line19_accelerated_death_benefits,text,1,"[504.000, 462.002, 576.000, 474.001]"
f2_8[0],topmostSubform[0].Page2[0].f2_8[0],sectionC_line20_add_line18_and_line19,text,1,"[504.000, 450.000, 576.000, 461.999]"
f2_9[0],topmostSubform[0].Page2[0].f2_9[0],sectionC_line21_per_diem_limit_days_times_420,text,1,"[410.400, 414.000, 481.650, 425.999]"
