old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
c1_1[0],topmostSubform[0].Page1[0].c1_1[0],page1_0_c1_1_0,checkbox,0,"[50.400, 638.469, 58.400, 646.469]"
c1_1[1],topmostSubform[0].Page1[0].c1_1[1],page1_0_c1_1_1,checkbox,0,"[108.000, 638.469, 116.000, 646.469]"
c1_1[2],topmostSubform[0].Page1[0].c1_1[2],page1_0_c1_1_2,checkbox,0,"[216.000, 638.469, 224.000, 646.469]"
c1_1[3],topmostSubform[0].Page1[0].c1_1[3],page1_0_c1_1_3,checkbox,0,"[345.600, 638.469, 353.600, 646.469]"
c1_1[4],topmostSubform[0].Page1[0].c1_1[4],page1_0_c1_1_4,checkbox,0,"[453.600, 638.469, 461.600, 646.469]"
f1_1[0],topmostSubform[0].Page1[0].f1_1[0],page1_0_f1_1_0,text,0,"[36.000, 683.968, 438.450, 697.969]"
f1_2[0],topmostSubform[0].Page1[0].f1_2[0],page1_0_f1_2_0,text,0,"[439.200, 683.968, 576.000, 697.969]"
f1_3[0],topmostSubform[0].Page1[0].f1_3[0],page1_0_f1_3_0,text,0,"[36.000, 659.967, 438.450, 671.969]"
f1_4[0],topmostSubform[0].Page1[0].f1_4[0],page1_0_f1_4_0,text,0,"[439.200, 659.967, 576.000, 671.969]"
f1_5[0],topmostSubform[0].Page1[0].f1_5[0],page1_0_f1_5_0,text,0,"[504.000, 599.969, 576.000, 611.968]"
f1_6[0],topmostSubform[0].Page1[0].f1_6[0],page1_0_f1_6_0,text,0,"[504.000, 575.968, 576.000, 587.967]"
f1_7[0],topmostSubform[0].Page1[0].f1_7[0],page1_0_f1_7_0,text,0,"[504.000, 551.970, 576.000, 563.969]"
f1_8[0],topmostSubform[0].Page1[0].f1_8[0],page1_0_f1_8_0,text,0,"[504.000, 527.969, 576.000, 539.968]"
f1_9[0],topmostSubform[0].Page1[0].f1_9[0],page1_0_f1_9_0,text,0,"[504.000, 503.968, 576.000, 515.967]"
f1_10[0],topmostSubform[0].Page1[0].f1_10[0],page1_0_f1_10_0,text,0,"[504.000, 467.968, 576.000, 479.967]"
f1_11[0],topmostSubform[0].Page1[0].f1_11[0],page1_0_f1_11_0,text,0,"[504.000, 443.970, 576.000, 455.969]"
f1_12[0],topmostSubform[0].Page1[0].f1_12[0],page1_0_f1_12_0,text,0,"[504.000, 431.968, 576.000, 443.967]"
f1_13[0],topmostSubform[0].Page1[0].f1_13[0],page1_0_f1_13_0,text,0,"[504.000, 395.968, 576.000, 407.967]"
f1_14[0],topmostSubform[0].Page1[0].f1_14[0],page1_0_f1_14_0,text,0,"[504.000, 341.968, 576.000, 353.967]"
f1_15[0],topmostSubform[0].Page1[0].f1_15[0],page1_0_f1_15_0,text,0,"[504.000, 317.970, 576.000, 329.969]"
f1_16[0],topmostSubform[0].Page1[0].f1_16[0],page1_0_f1_16_0,text,0,"[410.400, 305.968, 481.650, 317.967]"
f1_17[0],topmostSubform[0].Page1[0].f1_17[0],page1_0_f1_17_0,text,0,"[556.498, 293.969, 576.000, 305.968]"
f1_18[0],topmostSubform[0].Page1[0].f1_18[0],page1_0_f1_18_0,text,0,"[504.000, 281.970, 576.000, 293.969]"
f1_19[0],topmostSubform[0].Page1[0].f1_19[0],page1_0_f1_19_0,text,0,"[410.400, 245.970, 481.650, 257.969]"
f1_20[0],topmostSubform[0].Page1[0].f1_20[0],page1_0_f1_20_0,text,0,"[504.000, 209.970, 576.000, 221.969]"
f1_21[0],topmostSubform[0].Page1[0].f1_21[0],page1_0_f1_21_0,text,0,"[504.000, 197.968, 576.000, 209.967]"
f1_22[0],topmostSubform[0].Page1[0].f1_22[0],page1_0_f1_22_0,text,0,"[504.000, 161.968, 576.000, 173.967]"
f1_23[0],topmostSubform[0].Page1[0].f1_23[0],page1_0_f1_23_0,text,0,"[504.000, 137.970, 576.000, 149.969]"
c1_2[0],topmostSubform[0].Page1[0].Line9_ReadOrder[0].c1_2[0],page1_0_line9_read_order_0_c1_2_0,checkbox,0,"[467.200, 399.468, 475.200, 407.468]"
c1_3[0],topmostSubform[0].Page1[0].Line10_ReadOrder[0].c1_3[0],page1_0_line10_read_order_0_c1_3_0,checkbox,0,"[467.200, 343.968, 475.200, 351.968]"
c1_4[0],topmostSubform[0].Page1[0].Line15_ReadOrder[0].c1_4[0],page1_0_line15_read_order_0_c1_4_0,checkbox,0,"[467.200, 212.470, 475.200, 220.470]"
c1_5[0],topmostSubform[0].Page1[0].Line17_ReadOrder[0].c1_5[0],page1_0_line17_read_order_0_c1_5_0,checkbox,0,"[467.200, 164.468, 475.200, 172.468]"
