old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
c1_1[0],topmostSubform[0].CopyA[0].c1_1[0],copy_a_0_c1_1_0,checkbox,1,"[187.200, 757.500, 197.200, 767.500]"
c1_1[1],topmostSubform[0].CopyA[0].c1_1[1],copy_a_0_c1_1_1,checkbox,1,"[244.800, 757.500, 254.800, 767.500]"
f1_1[0],topmostSubform[0].CopyA[0].LeftCol[0].f1_1[0],copy_a_0_left_col_0_f1_1_0,text,1,"[52.400, 659.999, 294.200, 731.999]"
f1_4[0],topmostSubform[0].CopyA[0].LeftCol[0].f1_4[0],copy_a_0_left_col_0_f1_4_0,text,1,"[52.400, 576.000, 294.200, 602.000]"
f1_5[0],topmostSubform[0].CopyA[0].LeftCol[0].f1_5[0],copy_a_0_left_col_0_f1_5_0,text,1,"[52.400, 540.000, 294.200, 566.000]"
f1_6[0],topmostSubform[0].CopyA[0].LeftCol[0].f1_6[0],copy_a_0_left_col_0_f1_6_0,text,1,"[52.400, 504.000, 294.200, 530.000]"
f1_7[0],topmostSubform[0].CopyA[0].LeftCol[0].f1_7[0],copy_a_0_left_col_0_f1_7_0,text,1,"[50.400, 432.000, 295.200, 443.999]"
f1_3[0],topmostSubform[0].CopyA[0].LeftCol[0].Participant[0].f1_3[0],copy_a_0_left_col_0_participant_0_f1_3_0,text,1,"[172.800, 612.000, 295.200, 635.998]"
f1_2[0],topmostSubform[0].CopyA[0].LeftCol[0].Trustee[0].f1_2[0],copy_a_0_left_col_0_trustee_0_f1_2_0,text,1,"[50.400, 612.000, 172.800, 635.998]"
f1_10[0],topmostSubform[0].CopyA[0].RightCol[0].Box3_ReadOrder[0].f1_10[0],copy_a_0_right_col_0_box3_read_order_0_f1_10_0,text,1,"[309.600, 648.000, 395.000, 659.999]"
f1_12[0],topmostSubform[0].CopyA[0].RightCol[0].Box5_ReadOrder[0].f1_12[0],copy_a_0_right_col_0_box5_read_order_0_f1_12_0,text,1,"[309.600, 612.000, 395.000, 623.999]"
f1_14[0],topmostSubform[0].CopyA[0].RightCol[0].Box8_ReadOrder[0].f1_14[0],copy_a_0_right_col_0_box8_read_order_0_f1_14_0,text,1,"[309.600, 576.000, 395.000, 587.999]"
f1_16[0],topmostSubform[0].CopyA[0].RightCol[0].Box10_ReadOrder[0].f1_16[0],copy_a_0_right_col_0_box10_read_order_0_f1_16_0,text,1,"[309.600, 552.002, 395.000, 564.001]"
f1_19[0],topmostSubform[0].CopyA[0].RightCol[0].Box13a_ReadOrder[0].f1_19[0],copy_a_0_right_col_0_box13a_read_order_0_f1_19_0,text,1,"[309.600, 504.000, 395.000, 515.999]"
f1_22[0],topmostSubform[0].CopyA[0].RightCol[0].Box14a_ReadOrder[0].f1_22[0],copy_a_0_right_col_0_box14a_read_order_0_f1_22_0,text,1,"[309.600, 468.000, 395.000, 479.999]"
f1_24[0],topmostSubform[0].CopyA[0].RightCol[0].Box15a_ReadOrder[0].f1_24[0],copy_a_0_right_col_0_box15a_read_order_0_f1_24_0,text,1,"[309.600, 432.000, 395.000, 443.999]"
c1_3[0],topmostSubform[0].CopyA[0].RightCol[0].c1_3[0],copy_a_0_right_col_0_c1_3_0,checkbox,1,"[327.600, 602.001, 335.600, 610.001]"
c1_3[1],topmostSubform[0].CopyA[0].RightCol[0].c1_3[1],copy_a_0_right_col_0_c1_3_1,checkbox,1,"[370.800, 602.001, 378.800, 610.001]"
c1_3[2],topmostSubform[0].CopyA[0].RightCol[0].c1_3[2],copy_a_0_right_col_0_c1_3_2,checkbox,1,"[429.392, 602.001, 437.392, 610.001]"
c1_3[3],topmostSubform[0].CopyA[0].RightCol[0].c1_3[3],copy_a_0_right_col_0_c1_3_3,checkbox,1,"[484.271, 602.001, 492.271, 610.001]"
c1_4[0],topmostSubform[0].CopyA[0].RightCol[0].c1_4[0],copy_a_0_right_col_0_c1_4_0,checkbox,1,"[484.400, 554.002, 492.400, 562.002]"
f1_8[0],topmostSubform[0].CopyA[0].RightCol[0].f1_8[0],copy_a_0_right_col_0_f1_8_0,text,1,"[309.600, 708.001, 395.000, 720.000]"
f1_9[0],topmostSubform[0].CopyA[0].RightCol[0].f1_9[0],copy_a_0_right_col_0_f1_9_0,text,1,"[309.600, 684.000, 395.000, 695.999]"
f1_11[0],topmostSubform[0].CopyA[0].RightCol[0].f1_11[0],copy_a_0_right_col_0_f1_11_0,text,1,"[410.400, 648.000, 495.800, 659.999]"
f1_13[0],topmostSubform[0].CopyA[0].RightCol[0].f1_13[0],copy_a_0_right_col_0_f1_13_0,text,1,"[410.400, 612.000, 495.800, 623.999]"
f1_15[0],topmostSubform[0].CopyA[0].RightCol[0].f1_15[0],copy_a_0_right_col_0_f1_15_0,text,1,"[410.400, 576.000, 495.800, 587.999]"
