old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
f1_01[0],topmostSubform[0].Page1[0].f1_01[0],other_tax_year_begin_date,text,0,"[227.0, 726.001, 309.6, 737.5]"
f1_02[0],topmostSubform[0].Page1[0].f1_02[0],other_tax_year_end_date,text,0,"[356.6, 726.001, 439.2, 737.5]"
f1_03[0],topmostSubform[0].Page1[0].f1_03[0],name_shown_on_return,text,0,"[455.2, 726.001, 471.6, 737.5]"
c1_1[0],topmostSubform[0].Page1[0].c1_1[0],filed_pursuant_to_section_301_9100_2_q1,checkbox,0,"[36.0, 716.002, 44.0, 724.002]"
c1_2[0],topmostSubform[0].Page1[0].c1_2[0],filed_pursuant_to_section_301_9100_2_q2,checkbox,0,"[158.2, 716.002, 166.2, 724.002]"
f1_04[0],topmostSubform[0].Page1[0].f1_04[0],filed_pursuant_to_section_301_9100_2_q3,text,0,"[208.8, 714.002, 370.8, 726.001]"
c1_3[0],topmostSubform[0].Page1[0].c1_3[0],filed_pursuant_to_section_301_9100_2_q4,checkbox,0,"[376.8, 716.002, 384.8, 724.002]"
f1_05[0],topmostSubform[0].Page1[0].f1_05[0],top_deceased_you_mm,text,0,"[417.6, 714.002, 432.0, 726.001]"
f1_06[0],topmostSubform[0].Page1[0].f1_06[0],top_deceased_you_dd,text,0,"[439.2, 714.002, 453.6, 726.001]"
f1_07[0],topmostSubform[0].Page1[0].f1_07[0],top_deceased_you_yyyy,text,0,"[460.8, 714.002, 482.4, 726.001]"
f1_08[0],topmostSubform[0].Page1[0].f1_08[0],top_deceased_spouse_mm,text,0,"[511.2, 714.002, 525.6, 726.001]"
f1_09[0],topmostSubform[0].Page1[0].f1_09[0],top_deceased_spouse_dd,text,0,"[532.8, 714.002, 547.2, 726.001]"
f1_10[0],topmostSubform[0].Page1[0].f1_10[0],top_deceased_spouse_yyyy,text,0,"[554.4, 714.002, 576.0, 726.001]"
c1_4[0],topmostSubform[0].Page1[0].c1_4[0],other_q1,checkbox,0,"[36.0, 704.0, 44.0, 712.0]"
f1_11[0],topmostSubform[0].Page1[0].f1_11[0],other_q2,text,0,"[64.8, 702.0, 236.6, 713.999]"
f1_12[0],topmostSubform[0].Page1[0].f1_12[0],other_q3,text,0,"[238.6, 702.0, 409.4, 713.999]"
f1_13[0],topmostSubform[0].Page1[0].f1_13[0],other_q4,text,0,"[411.4, 702.0, 576.0, 713.999]"
f1_14[0],topmostSubform[0].Page1[0].f1_14[0],f1_14_0,text,0,"[36.0, 677.999, 236.85, 692.0]"
f1_15[0],topmostSubform[0].Page1[0].f1_15[0],f1_15_0,text,0,"[238.6, 677.999, 460.05, 692.0]"
f1_16[0],topmostSubform[0].Page1[0].YourSocial[0].f1_16[0],f1_16_0,text,0,"[461.8, 677.999, 576.0, 692.0]"
f1_17[0],topmostSubform[0].Page1[0].f1_17[0],f1_17_0,text,0,"[36.0, 653.998, 236.85, 667.999]"
f1_18[0],topmostSubform[0].Page1[0].f1_18[0],f1_18_0,text,0,"[238.6, 653.998, 460.05, 667.999]"
f1_19[0],topmostSubform[0].Page1[0].f1_19[0],f1_19_0,text,0,"[461.8, 653.998, 576.0, 667.999]"
f1_20[0],topmostSubform[0].Page1[0].Address[0].f1_20[0],f1_20_0,text,0,"[36.0, 624.002, 409.65, 638.001]"
f1_21[0],topmostSubform[0].Page1[0].Address[0].f1_21[0],f1_21_0,text,0,"[411.4, 624.002, 460.05, 638.001]"
f1_22[0],topmostSubform[0].Page1[0].Address[0].f1_22[0],f1_22_0,text,0,"[36.0, 594.0, 337.65, 607.999]"
f1_23[0],topmostSubform[0].Page1[0].Address[0].f1_23[0],f1_23_0,text,0,"[339.4, 594.0, 395.25, 607.999]"
f1_24[0],topmostSubform[0].Page1[0].Address[0].f1_24[0],f1_24_0,text,0,"[397.0, 594.0, 460.05, 607.999]"
f1_25[0],topmostSubform[0].Page1[0].Address[0].f1_25[0],f1_25_0,text,0,"[36.0, 558.0, 236.85, 572.0]"
f1_26[0],topmostSubform[0].Page1[0].Address[0].f1_26[0],f1_26_0,text,0,"[238.6, 558.0, 380.85, 572.0]"
f1_27[0],topmostSubform[0].Page1[0].Address[0].f1_27[0],f1_27_0,text,0,"[382.6, 558.0, 460.05, 572.0]"
c1_5[0],topmostSubform[0].Page1[0].c1_5[0],for_more_than_half_of_2025,checkbox,0,"[568.0, 620.001, 576.0, 628.001]"
c1_6[0],topmostSubform[0].Page1[0].c1_6[0],or_refund,checkbox,0,"[508.0, 560.0, 516.0, 568.0]"
c1_7[0],topmostSubform[0].Page1[0].c1_7[0],or_refund_you,checkbox,0,"[538.8, 560.0, 546.8, 568.0]"
c1_8[0],topmostSubform[0].Page1[0].Single_ReadOrder[0].c1_8[0],single,checkbox,0,"[95.599, 548.001, 103.599, 556.001]"
c1_8[1],topmostSubform[0].Page1[0].Single_ReadOrder[0].c1_8[1],filing_status_married_filing_jointly,checkbox,0,"[95.599, 536.002, 103.599, 544.002]"
c1_8[2],topmostSubform[0].Page1[0].Single_ReadOrder[0].c1_8[2],status,checkbox,0,"[95.599, 524.25, 103.599, 532.25]"
f1_28[0],topmostSubform[0].Page1[0].Single_ReadOrder[0].f1_28[0],filing_status_married_filing_separately,text,0,"[108.0, 498.002, 309.6, 510.001]"
c1_8[0],topmostSubform[0].Page1[0].c1_8[0],single,checkbox,0,"[361.999, 548.001, 369.999, 556.001]"
c1_8[1],topmostSubform[0].Page1[0].c1_8[1],filing_status_married_filing_jointly,checkbox,0,"[361.999, 536.002, 369.999, 544.002]"
