old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
f1_1[0],topmostSubform[0].Page1[0].f1_1[0],names_shown_on_return,text,0,"[36.000, 671.998, 431.250, 685.999]"
f1_2[0],topmostSubform[0].Page1[0].f1_2[0],identifying_number,text,0,"[432.000, 671.998, 576.000, 685.999]"
f1_3[0],topmostSubform[0].Page1[0].f1_3[0],line1a_gross_proceeds_from_1099b_or_1099s,text,0,"[504.000, 648.000, 576.000, 659.999]"
f1_4[0],topmostSubform[0].Page1[0].f1_4[0],line1b_gain_partial_dispositions_macrs_assets,text,0,"[504.000, 624.002, 576.000, 636.001]"
f1_5[0],topmostSubform[0].Page1[0].f1_5[0],line1c_loss_partial_dispositions_macrs_assets,text,0,"[504.000, 600.001, 576.000, 612.000]"
f1_34[0],topmostSubform[0].Page1[0].f1_34[0],partI_line3_gain_from_form_4684_line_39,text,0,"[504.000, 480.002, 576.000, 492.001]"
f1_35[0],topmostSubform[0].Page1[0].f1_35[0],partI_line4_section_1231_gain_installment_sales_from_form_6252,text,0,"[504.000, 468.000, 576.000, 479.999]"
f1_36[0],topmostSubform[0].Page1[0].f1_36[0],partI_line5_section_1231_gain_or_loss_like_kind_exchanges_from_form_8824,text,0,"[504.000, 456.001, 576.000, 468.000]"
f1_37[0],topmostSubform[0].Page1[0].f1_37[0],partI_line6_gain_from_line_32_other_than_casualty_or_theft,text,0,"[504.000, 444.002, 576.000, 456.001]"
f1_38[0],topmostSubform[0].Page1[0].f1_38[0],partI_line7_combine_lines_2_through_6_gain_or_loss,text,0,"[504.000, 432.000, 576.000, 443.999]"
f1_39[0],topmostSubform[0].Page1[0].f1_39[0],partI_line8_nonrecaptured_net_section_1231_losses_from_prior_years,text,0,"[504.000, 348.001, 576.000, 360.000]"
f1_40[0],topmostSubform[0].Page1[0].f1_40[0],partI_line9_subtract_line_8_from_line_7,text,0,"[504.000, 312.001, 576.000, 324.000]"
f1_69[0],topmostSubform[0].Page1[0].f1_69[0],partII_line11_loss_from_line_7,text,0,"[508.000, 228.002, 572.000, 240.001]"
f1_70[0],topmostSubform[0].Page1[0].f1_70[0],partII_line12_gain_from_line_7_or_amount_from_line_8,text,0,"[504.000, 216.000, 576.000, 227.999]"
f1_71[0],topmostSubform[0].Page1[0].f1_71[0],partII_line13_gain_from_line_31,text,0,"[504.000, 204.001, 576.000, 216.000]"
f1_72[0],topmostSubform[0].Page1[0].f1_72[0],partII_line14_net_gain_or_loss_from_form_4684_lines_31_and_38a,text,0,"[504.000, 192.002, 576.000, 204.001]"
f1_73[0],topmostSubform[0].Page1[0].f1_73[0],partII_line15_ordinary_gain_from_installment_sales_from_form_6252,text,0,"[504.000, 180.000, 576.000, 191.999]"
f1_74[0],topmostSubform[0].Page1[0].f1_74[0],partII_line16_ordinary_gain_or_loss_like_kind_exchanges_from_form_8824,text,0,"[504.000, 168.001, 576.000, 180.000]"
f1_75[0],topmostSubform[0].Page1[0].f1_75[0],partII_line17_combine_lines_10_through_16,text,0,"[504.000, 156.002, 576.000, 168.001]"
f1_76[0],topmostSubform[0].Page1[0].f1_76[0],partII_line18a_loss_from_income_producing_property_on_schedule_a,text,0,"[504.000, 96.001, 576.000, 108.000]"
f1_77[0],topmostSubform[0].Page1[0].f1_77[0],partII_line18b_redetermined_gain_or_loss_excluding_line_18a_loss,text,0,"[504.000, 72.000, 576.000, 83.999]"
f1_6[0],topmostSubform[0].Page1[0].TableLine2[0].Row1[0].f1_6[0],partI_line2_row1_a_description_of_property,text,0,"[36.000, 528.001, 157.650, 540.000]"
