old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
f1_01[0],topmostSubform[0].Page1[0].f1_01[0],page1_0_f1_01_0,text,0,"[36.000, 671.966, 316.050, 683.968]"
f1_02[0],topmostSubform[0].Page1[0].f1_02[0],page1_0_f1_02_0,text,0,"[317.800, 671.966, 460.050, 683.968]"
f1_03[0],topmostSubform[0].Page1[0].f1_03[0],page1_0_f1_03_0,text,0,"[460.800, 671.969, 496.800, 683.968]"
f1_04[0],topmostSubform[0].Page1[0].f1_04[0],page1_0_f1_04_0,text,0,"[496.800, 671.969, 532.800, 683.968]"
f1_05[0],topmostSubform[0].Page1[0].f1_05[0],page1_0_f1_05_0,text,0,"[532.800, 671.969, 576.000, 683.968]"
f1_25[0],topmostSubform[0].Page1[0].f1_25[0],page1_0_f1_25_0,text,0,"[504.000, 203.969, 576.000, 215.968]"
f1_06[0],topmostSubform[0].Page1[0].Table_Step1[0].Line1[0].f1_06[0],page1_0_table_step1_0_line1_0_f1_06_0,text,0,"[432.000, 587.967, 503.250, 599.968]"
f1_07[0],topmostSubform[0].Page1[0].Table_Step1[0].Line1[0].f1_07[0],page1_0_table_step1_0_line1_0_f1_07_0,text,0,"[504.000, 587.967, 576.000, 599.968]"
f1_08[0],topmostSubform[0].Page1[0].Table_Step1[0].Line2[0].f1_08[0],page1_0_table_step1_0_line2_0_f1_08_0,text,0,"[432.000, 563.966, 503.250, 575.967]"
f1_09[0],topmostSubform[0].Page1[0].Table_Step1[0].Line2[0].f1_09[0],page1_0_table_step1_0_line2_0_f1_09_0,text,0,"[504.000, 563.966, 576.000, 575.967]"
f1_10[0],topmostSubform[0].Page1[0].Table_Step1[0].Line3[0].f1_10[0],page1_0_table_step1_0_line3_0_f1_10_0,text,0,"[432.000, 539.965, 503.250, 551.966]"
