old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
f1_12[0],topmostSubform[0].Page1[0].f1_12[0],page1_0_f1_12_0,text,0,"[36.000, 396.000, 575.250, 410.001]"
f1_13[0],topmostSubform[0].Page1[0].f1_13[0],page1_0_f1_13_0,text,0,"[577.000, 396.000, 756.000, 410.001]"
f1_14[0],topmostSubform[0].Page1[0].f1_14[0],page1_0_f1_14_0,text,0,"[36.000, 371.999, 287.250, 386.000]"
f1_15[0],topmostSubform[0].Page1[0].f1_15[0],page1_0_f1_15_0,text,0,"[289.000, 371.999, 424.050, 386.000]"
f1_16[0],topmostSubform[0].Page1[0].f1_16[0],page1_0_f1_16_0,text,0,"[425.800, 371.999, 575.250, 386.000]"
f1_17[0],topmostSubform[0].Page1[0].f1_17[0],page1_0_f1_17_0,text,0,"[577.000, 371.999, 756.000, 386.000]"
f1_18[0],topmostSubform[0].Page1[0].f1_18[0],page1_0_f1_18_0,text,0,"[36.000, 335.999, 424.050, 350.000]"
f1_19[0],topmostSubform[0].Page1[0].f1_19[0],page1_0_f1_19_0,text,0,"[425.800, 335.999, 575.250, 350.000]"
f1_20[0],topmostSubform[0].Page1[0].f1_20[0],page1_0_f1_20_0,text,0,"[577.000, 335.999, 756.000, 350.000]"
f1_21[0],topmostSubform[0].Page1[0].f1_21[0],page1_0_f1_21_0,text,0,"[36.000, 311.998, 287.250, 325.999]"
f1_22[0],topmostSubform[0].Page1[0].f1_22[0],page1_0_f1_22_0,text,0,"[289.000, 311.998, 424.050, 325.999]"
f1_23[0],topmostSubform[0].Page1[0].f1_23[0],page1_0_f1_23_0,text,0,"[425.800, 311.998, 575.250, 325.999]"
f1_24[0],topmostSubform[0].Page1[0].f1_24[0],page1_0_f1_24_0,text,0,"[577.000, 311.998, 756.000, 325.999]"
f1_4[0],topmostSubform[0].Page1[0].Part1Contents[0].f1_4[0],page1_0_part1_contents_0_f1_4_0,text,0,"[425.800, 479.999, 575.250, 494.000]"
f1_5[0],topmostSubform[0].Page1[0].Part1Contents[0].f1_5[0],page1_0_part1_contents_0_f1_5_0,text,0,"[577.000, 479.999, 756.000, 494.000]"
