old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
f1_1[0],topmostSubform[0].Page1[0].f1_1[0],taxpayer_name,text,0,"[36.000, 684.000, 445.650, 698.001]"
f1_2[0],topmostSubform[0].Page1[0].f1_2[0],taxpayer_ssn,text,0,"[446.400, 684.000, 576.000, 698.001]"
f1_3[0],topmostSubform[0].Page1[0].f1_3[0],part1_line_01_amount,text,0,"[504.000, 648.000, 576.000, 659.999]"
f1_4[0],topmostSubform[0].Page1[0].f1_4[0],part1_line_02_amount,text,0,"[504.000, 624.002, 576.000, 636.001]"
f1_5[0],topmostSubform[0].Page1[0].f1_5[0],part1_line_03_amount,text,0,"[508.000, 600.001, 573.000, 612.000]"
f1_6[0],topmostSubform[0].Page1[0].f1_6[0],part1_line_04_amount,text,0,"[504.000, 564.001, 576.000, 576.000]"
f1_7[0],topmostSubform[0].Page1[0].f1_7[0],part1_line_05_amount,text,0,"[504.000, 516.002, 576.000, 528.001]"
f1_8[0],topmostSubform[0].Page1[0].f1_8[0],part1_line_06_amount,text,0,"[504.000, 480.002, 576.000, 492.001]"
f1_9[0],topmostSubform[0].Page1[0].f1_9[0],part1_line_07_amount,text,0,"[504.000, 456.001, 576.000, 468.000]"
f1_10[0],topmostSubform[0].Page1[0].f1_10[0],part1_line_08_amount,text,0,"[504.000, 432.000, 576.000, 443.999]"
f1_11[0],topmostSubform[0].Page1[0].f1_11[0],part1_line_09_amount,text,0,"[504.000, 408.002, 576.000, 420.001]"
f1_12[0],topmostSubform[0].Page1[0].f1_12[0],part1_line_10_amount,text,0,"[504.000, 372.002, 576.000, 384.001]"
f1_13[0],topmostSubform[0].Page1[0].f1_13[0],part1_line_11_amount,text,0,"[504.000, 300.002, 576.000, 312.001]"
f1_14[0],topmostSubform[0].Page1[0].f1_14[0],part1_line_12_amount,text,0,"[504.000, 228.002, 576.000, 240.001]"
f1_15[0],topmostSubform[0].Page1[0].f1_15[0],part1_line_13_amount,text,0,"[504.000, 204.001, 576.000, 216.000]"
f1_16[0],topmostSubform[0].Page1[0].f1_16[0],part1_line_14_amount,text,0,"[504.000, 180.000, 576.000, 191.999]"
f1_17[0],topmostSubform[0].Page1[0].f1_17[0],part1_line_15_amount,text,0,"[504.000, 156.002, 576.000, 168.001]"
f2_1[0],topmostSubform[0].Page2[0].f2_1[0],part2_line_16_amount,text,1,"[504.000, 708.001, 576.000, 720.000]"
f2_2[0],topmostSubform[0].Page2[0].f2_2[0],part2_line_17_amount,text,1,"[504.000, 684.000, 576.000, 695.999]"
f2_3[0],topmostSubform[0].Page2[0].f2_3[0],part2_line_18_amount,text,1,"[504.000, 660.002, 576.000, 672.001]"
f2_4[0],topmostSubform[0].Page2[0].f2_4[0],part2_line_19_amount,text,1,"[504.000, 636.001, 576.000, 648.000]"
f2_5[0],topmostSubform[0].Page2[0].f2_5[0],part2_line_20_amount,text,1,"[504.000, 612.000, 576.000, 623.999]"
f2_6[0],topmostSubform[0].Page2[0].f2_6[0],part2_line_21_amount,text,1,"[504.000, 588.002, 576.000, 600.001]"
f2_7[0],topmostSubform[0].Page2[0].f2_7[0],part2_line_22_amount,text,1,"[504.000, 564.001, 576.000, 576.000]"
f2_8[0],topmostSubform[0].Page2[0].f2_8[0],part2_line_23_amount,text,1,"[504.000, 540.000, 576.000, 551.999]"
f2_9[0],topmostSubform[0].Page2[0].f2_9[0],part2_line_24_amount,text,1,"[504.000, 516.002, 576.000, 528.001]"
f2_10[0],topmostSubform[0].Page2[0].f2_10[0],part2_line_25_amount,text,1,"[504.000, 480.002, 576.000, 492.001]"
f2_11[0],topmostSubform[0].Page2[0].f2_11[0],part2_line_26_amount,text,1,"[504.000, 444.002, 576.000, 456.001]"
f3_1[0],topmostSubform[0].Page3[0].f3_1[0],part3_line_27_amount,text,2,"[504.000, 660.002, 576.000, 672.001]"
f3_2[0],topmostSubform[0].Page3[0].f3_2[0],part3_line_28_amount,text,2,"[504.000, 600.001, 576.000, 612.000]"
f3_3[0],topmostSubform[0].Page3[0].f3_3[0],part3_line_29_amount,text,2,"[504.000, 552.002, 576.000, 564.001]"
f3_4[0],topmostSubform[0].Page3[0].f3_4[0],part3_line_30_amount,text,2,"[504.000, 528.001, 576.000, 540.000]"
