old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
c2_1[0],topmostSubform[0].Page1[0].c2_1[0],page1_0_c2_1_0,checkbox,0,"[187.200, 673.969, 195.200, 681.969]"
c2_2[0],topmostSubform[0].Page1[0].c2_2[0],page1_0_c2_2_0,checkbox,0,"[259.200, 673.969, 267.200, 681.969]"
f1_01[0],topmostSubform[0].Page1[0].f1_01[0],page1_0_f1_01_0,text,0,"[36.000, 683.968, 431.250, 697.969]"
f1_02[0],topmostSubform[0].Page1[0].f1_02[0],page1_0_f1_02_0,text,0,"[432.000, 683.968, 576.000, 697.969]"
f1_79[0],topmostSubform[0].Page1[0].f1_79[0],page1_0_f1_79_0,text,0,"[504.000, 215.968, 576.000, 227.969]"
f1_84[0],topmostSubform[0].Page1[0].f1_84[0],page1_0_f1_84_0,text,0,"[504.000, 155.967, 576.000, 167.968]"
f1_89[0],topmostSubform[0].Page1[0].f1_89[0],page1_0_f1_89_0,text,0,"[504.000, 95.966, 576.000, 107.967]"
f1_03[0],topmostSubform[0].Page1[0].Table_PartI[0].Header[0].a[0].f1_03[0],page1_0_table_part_i_0_header_0_a_0_f1_03_0,text,0,"[292.000, 624.967, 306.000, 635.966]"
f1_04[0],topmostSubform[0].Page1[0].Table_PartI[0].Header[0].a[0].f1_04[0],page1_0_table_part_i_0_header_0_a_0_f1_04_0,text,0,"[313.200, 624.967, 327.600, 635.966]"
f1_05[0],topmostSubform[0].Page1[0].Table_PartI[0].Header[0].a[0].f1_05[0],page1_0_table_part_i_0_header_0_a_0_f1_05_0,text,0,"[345.600, 624.967, 356.000, 635.966]"
f1_06[0],topmostSubform[0].Page1[0].Table_PartI[0].Header[0].b[0].f1_06[0],page1_0_table_part_i_0_header_0_b_0_f1_06_0,text,0,"[364.000, 624.967, 378.000, 635.966]"
f1_07[0],topmostSubform[0].Page1[0].Table_PartI[0].Header[0].b[0].f1_07[0],page1_0_table_part_i_0_header_0_b_0_f1_07_0,text,0,"[385.200, 624.967, 399.600, 635.966]"
f1_08[0],topmostSubform[0].Page1[0].Table_PartI[0].Header[0].b[0].f1_08[0],page1_0_table_part_i_0_header_0_b_0_f1_08_0,text,0,"[417.600, 624.967, 428.000, 635.966]"
f1_09[0],topmostSubform[0].Page1[0].Table_PartI[0].Header[0].c[0].f1_09[0],page1_0_table_part_i_0_header_0_c_0_f1_09_0,text,0,"[436.000, 624.967, 450.000, 635.966]"
f1_10[0],topmostSubform[0].Page1[0].Table_PartI[0].Header[0].c[0].f1_10[0],page1_0_table_part_i_0_header_0_c_0_f1_10_0,text,0,"[457.200, 624.967, 471.600, 635.966]"
f1_11[0],topmostSubform[0].Page1[0].Table_PartI[0].Header[0].c[0].f1_11[0],page1_0_table_part_i_0_header_0_c_0_f1_11_0,text,0,"[489.600, 624.967, 500.000, 635.966]"
