old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
c1_01[0],topmostSubform[0].Page1[0].c1_01[0],page1_0_c1_01_0,checkbox,0,"[64.800, 589.007, 72.800, 597.007]"
c1_01[1],topmostSubform[0].Page1[0].c1_01[1],page1_0_c1_01_1,checkbox,0,"[64.800, 577.008, 72.800, 585.008]"
f1_1[0],topmostSubform[0].Page1[0].f1_1[0],page1_0_f1_1_0,text,0,"[36.000, 672.006, 360.000, 686.007]"
f1_2[0],topmostSubform[0].Page1[0].f1_2[0],page1_0_f1_2_0,text,0,"[360.000, 672.006, 576.000, 686.007]"
f1_3[0],topmostSubform[0].Page1[0].f1_3[0],page1_0_f1_3_0,text,0,"[64.800, 612.008, 576.000, 650.007]"
f1_4[0],topmostSubform[0].Page1[0].f1_4[0],page1_0_f1_4_0,text,0,"[229.844, 540.008, 576.000, 552.007]"
f1_5[0],topmostSubform[0].Page1[0].f1_5[0],page1_0_f1_5_0,text,0,"[269.665, 516.007, 576.000, 528.006]"
f1_6[0],topmostSubform[0].Page1[0].f1_6[0],page1_0_f1_6_0,text,0,"[403.200, 504.008, 453.600, 516.007]"
f1_7[0],topmostSubform[0].Page1[0].f1_7[0],page1_0_f1_7_0,text,0,"[453.600, 503.984, 511.200, 516.007]"
f1_8[0],topmostSubform[0].Page1[0].f1_8[0],page1_0_f1_8_0,text,0,"[511.200, 503.984, 576.000, 516.007]"
f1_9[0],topmostSubform[0].Page1[0].f1_9[0],page1_0_f1_9_0,text,0,"[403.200, 444.004, 453.600, 456.006]"
f1_10[0],topmostSubform[0].Page1[0].f1_10[0],page1_0_f1_10_0,text,0,"[453.600, 444.004, 511.200, 456.006]"
f1_11[0],topmostSubform[0].Page1[0].f1_11[0],page1_0_f1_11_0,text,0,"[511.200, 444.004, 576.000, 456.006]"
f1_12[0],topmostSubform[0].Page1[0].f1_12[0],page1_0_f1_12_0,text,0,"[504.000, 420.049, 540.000, 432.005]"
f1_13[0],topmostSubform[0].Page1[0].f1_13[0],page1_0_f1_13_0,text,0,"[540.000, 420.003, 576.000, 432.005]"
f1_14[0],topmostSubform[0].Page1[0].f1_14[0],page1_0_f1_14_0,text,0,"[403.200, 384.003, 453.600, 396.005]"
f1_15[0],topmostSubform[0].Page1[0].f1_15[0],page1_0_f1_15_0,text,0,"[453.600, 384.003, 511.200, 396.005]"
f1_16[0],topmostSubform[0].Page1[0].f1_16[0],page1_0_f1_16_0,text,0,"[511.200, 384.003, 576.000, 396.005]"
f1_17[0],topmostSubform[0].Page1[0].f1_17[0],page1_0_f1_17_0,text,0,"[482.400, 348.006, 576.000, 360.005]"
f1_18[0],topmostSubform[0].Page1[0].f1_18[0],page1_0_f1_18_0,text,0,"[482.400, 336.007, 576.000, 348.006]"
f1_19[0],topmostSubform[0].Page1[0].f1_19[0],page1_0_f1_19_0,text,0,"[482.400, 324.008, 576.000, 336.007]"
f1_20[0],topmostSubform[0].Page1[0].f1_20[0],page1_0_f1_20_0,text,0,"[482.400, 300.007, 576.000, 312.006]"
f1_21[0],topmostSubform[0].Page1[0].f1_21[0],page1_0_f1_21_0,text,0,"[482.400, 276.006, 576.000, 288.005]"
f1_22[0],topmostSubform[0].Page1[0].f1_22[0],page1_0_f1_22_0,text,0,"[482.400, 252.008, 576.000, 264.007]"
f1_23[0],topmostSubform[0].Page1[0].f1_23[0],page1_0_f1_23_0,text,0,"[482.400, 240.006, 576.000, 252.005]"
f1_24[0],topmostSubform[0].Page1[0].f1_24[0],page1_0_f1_24_0,text,0,"[482.400, 216.008, 576.000, 228.007]"
f1_25[0],topmostSubform[0].Page1[0].f1_25[0],page1_0_f1_25_0,text,0,"[482.400, 180.008, 576.000, 192.007]"
f1_26[0],topmostSubform[0].Page1[0].f1_26[0],page1_0_f1_26_0,text,0,"[482.400, 144.008, 565.282, 156.007]"
f1_27[0],topmostSubform[0].Page1[0].f1_27[0],page1_0_f1_27_0,text,0,"[482.400, 132.006, 576.000, 144.005]"
f1_28[0],topmostSubform[0].Page1[0].f1_28[0],page1_0_f1_28_0,text,0,"[482.400, 120.007, 565.282, 132.006]"
f1_29[0],topmostSubform[0].Page1[0].f1_29[0],page1_0_f1_29_0,text,0,"[482.400, 96.006, 576.000, 108.005]"
f1_30[0],topmostSubform[0].Page1[0].f1_30[0],page1_0_f1_30_0,text,0,"[482.400, 72.008, 576.000, 84.007]"
f1_31[0],topmostSubform[0].Page1[0].f1_31[0],page1_0_f1_31_0,text,0,"[482.400, 36.008, 576.000, 48.007]"
