old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
f1_1[0],topmostSubform[0].Page1[0].EmployeeName[0].f1_1[0],page1_0_employee_name_0_f1_1_0,text,0,"[36.000, 468.000, 136.050, 479.999]"
f1_2[0],topmostSubform[0].Page1[0].EmployeeName[0].f1_2[0],page1_0_employee_name_0_f1_2_0,text,0,"[136.800, 468.000, 165.600, 479.999]"
f1_3[0],topmostSubform[0].Page1[0].EmployeeName[0].f1_3[0],page1_0_employee_name_0_f1_3_0,text,0,"[166.600, 468.000, 258.450, 479.999]"
f1_4[0],topmostSubform[0].Page1[0].EmployeeName[0].f1_4[0],page1_0_employee_name_0_f1_4_0,text,0,"[259.200, 468.000, 396.000, 482.001]"
f1_5[0],topmostSubform[0].Page1[0].EmployeeName[0].f1_5[0],page1_0_employee_name_0_f1_5_0,text,0,"[36.000, 443.999, 395.250, 458.000]"
f1_6[0],topmostSubform[0].Page1[0].EmployeeName[0].f1_6[0],page1_0_employee_name_0_f1_6_0,text,0,"[36.000, 419.998, 164.850, 433.999]"
f1_7[0],topmostSubform[0].Page1[0].EmployeeName[0].f1_7[0],page1_0_employee_name_0_f1_7_0,text,0,"[166.600, 419.998, 258.450, 433.999]"
f1_8[0],topmostSubform[0].Page1[0].EmployeeName[0].f1_8[0],page1_0_employee_name_0_f1_8_0,text,0,"[260.200, 419.998, 395.500, 433.999]"
f1_9[0],topmostSubform[0].Page1[0].EmployerIssuer[0].f1_9[0],page1_0_employer_issuer_0_f1_9_0,text,0,"[397.000, 468.000, 611.250, 482.001]"
f1_10[0],topmostSubform[0].Page1[0].EmployerIssuer[0].f1_10[0],page1_0_employer_issuer_0_f1_10_0,text,0,"[612.000, 468.000, 756.000, 482.001]"
f1_11[0],topmostSubform[0].Page1[0].EmployerIssuer[0].f1_11[0],page1_0_employer_issuer_0_f1_11_0,text,0,"[397.000, 443.999, 611.250, 458.000]"
f1_12[0],topmostSubform[0].Page1[0].EmployerIssuer[0].f1_12[0],page1_0_employer_issuer_0_f1_12_0,text,0,"[612.000, 443.999, 756.000, 458.000]"
f1_13[0],topmostSubform[0].Page1[0].EmployerIssuer[0].f1_13[0],page1_0_employer_issuer_0_f1_13_0,text,0,"[397.000, 419.998, 517.650, 433.999]"
f1_14[0],topmostSubform[0].Page1[0].EmployerIssuer[0].f1_14[0],page1_0_employer_issuer_0_f1_14_0,text,0,"[519.400, 419.998, 611.250, 433.999]"
f1_15[0],topmostSubform[0].Page1[0].EmployerIssuer[0].f1_15[0],page1_0_employer_issuer_0_f1_15_0,text,0,"[613.000, 419.998, 756.000, 433.999]"
f1_16[0],topmostSubform[0].Page1[0].PartII[0].f1_16[0],page1_0_part_ii_0_f1_16_0,text,0,"[446.740, 408.002, 504.000, 420.001]"
f1_17[0],topmostSubform[0].Page1[0].PartII[0].f1_17[0],page1_0_part_ii_0_f1_17_0,text,0,"[684.000, 408.002, 756.000, 420.001]"
c1_1[0],topmostSubform[0].Page1[0].PgHeader[0].c1_1[0],page1_0_pg_header_0_c1_1_0,checkbox,0,"[561.600, 539.249, 574.100, 551.749]"
c1_1[1],topmostSubform[0].Page1[0].PgHeader[0].c1_1[1],page1_0_pg_header_0_c1_1_1,checkbox,0,"[561.600, 515.251, 574.100, 527.751]"
f1_18[0],topmostSubform[0].Page1[0].Table1[0].Row1[0].f1_18[0],page1_0_table1_0_row1_0_f1_18_0,text,0,"[100.800, 371.999, 151.200, 384.000]"
f1_19[0],topmostSubform[0].Page1[0].Table1[0].Row1[0].f1_19[0],page1_0_table1_0_row1_0_f1_19_0,text,0,"[151.200, 371.999, 201.600, 384.000]"
f1_20[0],topmostSubform[0].Page1[0].Table1[0].Row1[0].f1_20[0],page1_0_table1_0_row1_0_f1_20_0,text,0,"[201.600, 371.999, 252.000, 384.000]"
f1_21[0],topmostSubform[0].Page1[0].Table1[0].Row1[0].f1_21[0],page1_0_table1_0_row1_0_f1_21_0,text,0,"[252.000, 371.999, 302.400, 384.000]"
f1_22[0],topmostSubform[0].Page1[0].Table1[0].Row1[0].f1_22[0],page1_0_table1_0_row1_0_f1_22_0,text,0,"[302.400, 371.999, 352.800, 384.000]"
f1_23[0],topmostSubform[0].Page1[0].Table1[0].Row1[0].f1_23[0],page1_0_table1_0_row1_0_f1_23_0,text,0,"[352.800, 371.999, 403.200, 384.000]"
f1_24[0],topmostSubform[0].Page1[0].Table1[0].Row1[0].f1_24[0],page1_0_table1_0_row1_0_f1_24_0,text,0,"[403.200, 371.999, 453.600, 384.000]"
f1_25[0],topmostSubform[0].Page1[0].Table1[0].Row1[0].f1_25[0],page1_0_table1_0_row1_0_f1_25_0,text,0,"[453.600, 371.999, 504.000, 384.000]"
f1_26[0],topmostSubform[0].Page1[0].Table1[0].Row1[0].f1_26[0],page1_0_table1_0_row1_0_f1_26_0,text,0,"[504.000, 371.999, 554.400, 384.000]"
f1_27[0],topmostSubform[0].Page1[0].Table1[0].Row1[0].f1_27[0],page1_0_table1_0_row1_0_f1_27_0,text,0,"[554.400, 371.999, 604.800, 384.000]"
f1_28[0],topmostSubform[0].Page1[0].Table1[0].Row1[0].f1_28[0],page1_0_table1_0_row1_0_f1_28_0,text,0,"[604.800, 371.999, 655.200, 384.000]"
f1_29[0],topmostSubform[0].Page1[0].Table1[0].Row1[0].f1_29[0],page1_0_table1_0_row1_0_f1_29_0,text,0,"[655.200, 371.999, 705.600, 384.000]"
f1_30[0],topmostSubform[0].Page1[0].Table1[0].Row1[0].f1_30[0],page1_0_table1_0_row1_0_f1_30_0,text,0,"[705.600, 371.999, 756.000, 384.000]"
f1_31[0],topmostSubform[0].Page1[0].Table1[0].Row2[0].f1_31[0],page1_0_table1_0_row2_0_f1_31_0,text,0,"[106.360, 335.999, 150.450, 347.999]"
f1_32[0],topmostSubform[0].Page1[0].Table1[0].Row2[0].f1_32[0],page1_0_table1_0_row2_0_f1_32_0,text,0,"[156.760, 335.999, 200.850, 347.999]"
f1_33[0],topmostSubform[0].Page1[0].Table1[0].Row2[0].f1_33[0],page1_0_table1_0_row2_0_f1_33_0,text,0,"[207.160, 335.999, 251.250, 347.999]"
f1_34[0],topmostSubform[0].Page1[0].Table1[0].Row2[0].f1_34[0],page1_0_table1_0_row2_0_f1_34_0,text,0,"[257.560, 335.999, 301.650, 347.999]"
f1_35[0],topmostSubform[0].Page1[0].Table1[0].Row2[0].f1_35[0],page1_0_table1_0_row2_0_f1_35_0,text,0,"[307.960, 335.999, 352.050, 347.999]"
f1_36[0],topmostSubform[0].Page1[0].Table1[0].Row2[0].f1_36[0],page1_0_table1_0_row2_0_f1_36_0,text,0,"[358.360, 335.999, 402.450, 347.999]"
f1_37[0],topmostSubform[0].Page1[0].Table1[0].Row2[0].f1_37[0],page1_0_table1_0_row2_0_f1_37_0,text,0,"[408.760, 335.999, 452.850, 347.999]"
f1_38[0],topmostSubform[0].Page1[0].Table1[0].Row2[0].f1_38[0],page1_0_table1_0_row2_0_f1_38_0,text,0,"[459.160, 335.999, 503.250, 347.999]"
f1_39[0],topmostSubform[0].Page1[0].Table1[0].Row2[0].f1_39[0],page1_0_table1_0_row2_0_f1_39_0,text,0,"[509.560, 335.999, 553.650, 347.999]"
f1_40[0],topmostSubform[0].Page1[0].Table1[0].Row2[0].f1_40[0],page1_0_table1_0_row2_0_f1_40_0,text,0,"[559.960, 335.999, 604.050, 347.999]"
f1_41[0],topmostSubform[0].Page1[0].Table1[0].Row2[0].f1_41[0],page1_0_table1_0_row2_0_f1_41_0,text,0,"[610.360, 335.999, 654.450, 347.999]"
f1_42[0],topmostSubform[0].Page1[0].Table1[0].Row2[0].f1_42[0],page1_0_table1_0_row2_0_f1_42_0,text,0,"[660.760, 335.999, 704.850, 347.999]"
f1_43[0],topmostSubform[0].Page1[0].Table1[0].Row2[0].f1_43[0],page1_0_table1_0_row2_0_f1_43_0,text,0,"[711.160, 335.999, 756.000, 347.999]"
f1_44[0],topmostSubform[0].Page1[0].Table1[0].Row3[0].f1_44[0],page1_0_table1_0_row3_0_f1_44_0,text,0,"[100.800, 299.999, 151.200, 311.999]"
f1_45[0],topmostSubform[0].Page1[0].Table1[0].Row3[0].f1_45[0],page1_0_table1_0_row3_0_f1_45_0,text,0,"[151.200, 299.999, 201.600, 311.999]"
f1_46[0],topmostSubform[0].Page1[0].Table1[0].Row3[0].f1_46[0],page1_0_table1_0_row3_0_f1_46_0,text,0,"[201.600, 299.999, 252.000, 311.999]"
f1_47[0],topmostSubform[0].Page1[0].Table1[0].Row3[0].f1_47[0],page1_0_table1_0_row3_0_f1_47_0,text,0,"[252.000, 299.999, 302.400, 311.999]"
f1_48[0],topmostSubform[0].Page1[0].Table1[0].Row3[0].f1_48[0],page1_0_table1_0_row3_0_f1_48_0,text,0,"[302.400, 299.999, 352.800, 311.999]"
f1_49[0],topmostSubform[0].Page1[0].Table1[0].Row3[0].f1_49[0],page1_0_table1_0_row3_0_f1_49_0,text,0,"[352.800, 299.999, 403.200, 311.999]"
f1_50[0],topmostSubform[0].Page1[0].Table1[0].Row3[0].f1_50[0],page1_0_table1_0_row3_0_f1_50_0,text,0,"[403.200, 299.999, 453.600, 311.999]"
f1_51[0],topmostSubform[0].Page1[0].Table1[0].Row3[0].f1_51[0],page1_0_table1_0_row3_0_f1_51_0,text,0,"[453.600, 299.999, 504.000, 311.999]"
f1_52[0],topmostSubform[0].Page1[0].Table1[0].Row3[0].f1_52[0],page1_0_table1_0_row3_0_f1_52_0,text,0,"[504.000, 299.999, 554.400, 311.999]"
f1_53[0],topmostSubform[0].Page1[0].Table1[0].Row3[0].f1_53[0],page1_0_table1_0_row3_0_f1_53_0,text,0,"[554.400, 299.999, 604.800, 311.999]"
f1_54[0],topmostSubform[0].Page1[0].Table1[0].Row3[0].f1_54[0],page1_0_table1_0_row3_0_f1_54_0,text,0,"[604.800, 299.999, 655.200, 311.999]"
f1_55[0],topmostSubform[0].Page1[0].Table1[0].Row3[0].f1_55[0],page1_0_table1_0_row3_0_f1_55_0,text,0,"[655.200, 299.999, 705.600, 311.999]"
f1_56[0],topmostSubform[0].Page1[0].Table1[0].Row3[0].f1_56[0],page1_0_table1_0_row3_0_f1_56_0,text,0,"[705.600, 299.999, 756.000, 311.999]"
f1_57[0],topmostSubform[0].Page1[0].Table1[0].Row4[0].f1_57[0],page1_0_table1_0_row4_0_f1_57_0,text,0,"[100.800, 263.999, 151.200, 275.999]"
f1_58[0],topmostSubform[0].Page1[0].Table1[0].Row4[0].f1_58[0],page1_0_table1_0_row4_0_f1_58_0,text,0,"[151.200, 263.999, 201.600, 275.999]"
f1_59[0],topmostSubform[0].Page1[0].Table1[0].Row4[0].f1_59[0],page1_0_table1_0_row4_0_f1_59_0,text,0,"[201.600, 263.999, 252.000, 275.999]"
f1_60[0],topmostSubform[0].Page1[0].Table1[0].Row4[0].f1_60[0],page1_0_table1_0_row4_0_f1_60_0,text,0,"[252.000, 263.999, 302.400, 275.999]"
f1_61[0],topmostSubform[0].Page1[0].Table1[0].Row4[0].f1_61[0],page1_0_table1_0_row4_0_f1_61_0,text,0,"[302.400, 263.999, 352.800, 275.999]"
f1_62[0],topmostSubform[0].Page1[0].Table1[0].Row4[0].f1_62[0],page1_0_table1_0_row4_0_f1_62_0,text,0,"[352.800, 263.999, 403.200, 275.999]"
f1_63[0],topmostSubform[0].Page1[0].Table1[0].Row4[0].f1_63[0],page1_0_table1_0_row4_0_f1_63_0,text,0,"[403.200, 263.999, 453.600, 275.999]"
f1_64[0],topmostSubform[0].Page1[0].Table1[0].Row4[0].f1_64[0],page1_0_table1_0_row4_0_f1_64_0,text,0,"[453.600, 263.999, 504.000, 275.999]"
f1_65[0],topmostSubform[0].Page1[0].Table1[0].Row4[0].f1_65[0],page1_0_table1_0_row4_0_f1_65_0,text,0,"[504.000, 263.999, 554.400, 275.999]"
f1_66[0],topmostSubform[0].Page1[0].Table1[0].Row4[0].f1_66[0],page1_0_table1_0_row4_0_f1_66_0,text,0,"[554.400, 263.999, 604.800, 275.999]"
f1_67[0],topmostSubform[0].Page1[0].Table1[0].Row4[0].f1_67[0],page1_0_table1_0_row4_0_f1_67_0,text,0,"[604.800, 263.999, 655.200, 275.999]"
f1_68[0],topmostSubform[0].Page1[0].Table1[0].Row4[0].f1_68[0],page1_0_table1_0_row4_0_f1_68_0,text,0,"[655.200, 263.999, 705.600, 275.999]"
f1_69[0],topmostSubform[0].Page1[0].Table1[0].Row4[0].f1_69[0],page1_0_table1_0_row4_0_f1_69_0,text,0,"[705.600, 263.999, 756.000, 275.999]"
c3_1[0],topmostSubform[0].Page3[0].PartIII[0].c3_1[0],page3_0_part_iii_0_c3_1_0,checkbox,2,"[687.500, 542.752, 700.000, 555.252]"
c3_2[0],topmostSubform[0].Page3[0].Table_Part3[0].Row1[0].c3_2[0],page3_0_table_part3_0_row1_0_c3_2_0,checkbox,2,"[382.550, 491.002, 395.050, 503.502]"
c3_3[0],topmostSubform[0].Page3[0].Table_Part3[0].Row1[0].c3_3[0],page3_0_table_part3_0_row1_0_c3_3_0,checkbox,2,"[418.550, 491.002, 431.050, 503.502]"
c3_4[0],topmostSubform[0].Page3[0].Table_Part3[0].Row1[0].c3_4[0],page3_0_table_part3_0_row1_0_c3_4_0,checkbox,2,"[447.350, 491.002, 459.850, 503.502]"
