old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
c1_2[0],topmostSubform[0].Page1[0].LeftCol[0].c1_2[0],part1_d_form_1041t_filed,checkbox,0,"[49.983, 418.500, 61.983, 430.500]"
c1_3[0],topmostSubform[0].Page1[0].LeftCol[0].c1_3[0],part1_e_final_form_1041,checkbox,0,"[50.810, 385.499, 62.810, 397.499]"
c1_4[0],topmostSubform[0].Page1[0].LeftCol[0].c1_4[0],part2_h_domestic_beneficiary,checkbox,0,"[50.400, 65.999, 62.400, 77.999]"
c1_4[1],topmostSubform[0].Page1[0].LeftCol[0].c1_4[1],part2_h_foreign_beneficiary,checkbox,0,"[180.000, 65.999, 192.000, 77.999]"
f1_6[0],topmostSubform[0].Page1[0].LeftCol[0].f1_6[0],part1_a_estate_or_trust_ein,text,0,"[36.000, 600.001, 316.800, 626.001]"
f1_7[0],topmostSubform[0].Page1[0].LeftCol[0].f1_7[0],part1_b_estate_or_trust_name,text,0,"[37.000, 540.000, 316.050, 590.001]"
f1_8[0],topmostSubform[0].Page1[0].LeftCol[0].f1_8[0],part1_c_fiduciary_name_address,text,0,"[37.000, 443.999, 316.050, 530.000]"
f1_9[0],topmostSubform[0].Page1[0].LeftCol[0].f1_9[0],part1_d_form_1041t_date_filed,text,0,"[72.000, 408.002, 136.800, 420.001]"
f1_10[0],topmostSubform[0].Page1[0].LeftCol[0].f1_10[0],part2_f_beneficiary_identifying_number,text,0,"[36.000, 335.999, 316.800, 350.000]"
f1_11[0],topmostSubform[0].Page1[0].LeftCol[0].f1_11[0],part2_g_beneficiary_name_address,text,0,"[37.000, 83.999, 316.050, 325.999]"
c1_1[0],topmostSubform[0].Page1[0].PageHeader[0].c1_1[0],header_final_k1,checkbox,0,"[324.000, 745.001, 334.000, 755.001]"
c1_1[1],topmostSubform[0].Page1[0].PageHeader[0].c1_1[1],header_amended_k1,checkbox,0,"[410.400, 745.001, 420.400, 755.001]"
f1_1[0],topmostSubform[0].Page1[0].PageHeader[0].f1_1[0],header_tax_year_beginning_month,text,0,"[108.000, 684.000, 129.600, 695.999]"
f1_2[0],topmostSubform[0].Page1[0].PageHeader[0].f1_2[0],header_tax_year_beginning_day,text,0,"[132.468, 684.000, 151.200, 695.999]"
f1_3[0],topmostSubform[0].Page1[0].PageHeader[0].f1_3[0],header_tax_year_ending_month,text,0,"[230.400, 684.000, 252.000, 695.999]"
f1_4[0],topmostSubform[0].Page1[0].PageHeader[0].f1_4[0],header_tax_year_ending_day,text,0,"[254.868, 684.000, 273.600, 695.999]"
f1_5[0],topmostSubform[0].Page1[0].PageHeader[0].f1_5[0],header_tax_year_ending_year,text,0,"[276.468, 684.000, 309.600, 695.999]"
SlashDate[0],topmostSubform[0].Page1[0].PageHeader[0].SlashDate[0],header_tax_year_beginning_year,text,0,"[154.068, 684.000, 187.200, 695.999]"
f1_12[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_12[0],part3_line1_interest_income,text,0,"[338.400, 695.999, 445.650, 710.000]"
f1_13[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_13[0],part3_line2a_ordinary_dividends,text,0,"[338.400, 671.998, 445.650, 685.999]"
f1_14[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_14[0],part3_line2b_qualified_dividends,text,0,"[338.400, 648.000, 445.650, 662.001]"
f1_15[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_15[0],part3_line3_net_short_term_capital_gain,text,0,"[338.400, 623.999, 445.650, 638.000]"
f1_16[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_16[0],part3_line4a_net_long_term_capital_gain,text,0,"[338.400, 599.998, 445.650, 613.999]"
f1_17[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_17[0],part3_line4b_28_percent_rate_gain,text,0,"[338.400, 576.000, 445.650, 590.001]"
f1_18[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_18[0],part3_line4c_unrecaptured_section_1250_gain,text,0,"[338.400, 551.999, 445.650, 566.000]"
f1_19[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_19[0],part3_line5_other_portfolio_and_nonbusiness_income,text,0,"[338.400, 515.999, 445.650, 529.499]"
f1_20[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_20[0],part3_line6_ordinary_business_income,text,0,"[338.400, 491.998, 445.650, 505.999]"
f1_21[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_21[0],part3_line7_net_rental_real_estate_income,text,0,"[338.400, 468.000, 445.650, 482.001]"
f1_22[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_22[0],part3_line8_other_rental_income,text,0,"[338.400, 443.999, 445.650, 458.000]"
f1_23[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_23[0],part3_line9_directly_apportioned_deductions_box1_code,text,0,"[316.800, 419.998, 338.400, 433.999]"
f1_24[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_24[0],part3_line9_directly_apportioned_deductions_box1_amount,text,0,"[338.400, 419.998, 445.650, 433.999]"
f1_25[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_25[0],part3_line9_directly_apportioned_deductions_box2_code,text,0,"[316.800, 396.000, 338.400, 408.001]"
f1_26[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_26[0],part3_line9_directly_apportioned_deductions_box2_amount,text,0,"[338.400, 396.000, 445.650, 408.001]"
f1_27[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_27[0],part3_line9_directly_apportioned_deductions_box3_code,text,0,"[316.800, 371.999, 338.400, 384.000]"
f1_28[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_28[0],part3_line9_directly_apportioned_deductions_box3_amount,text,0,"[338.400, 371.999, 445.650, 384.000]"
f1_29[0],topmostSubform[0].Page1[0].RightCol[0].Lines1-10[0].f1_29[0],part3_line10_estate_tax_deduction,text,0,"[338.400, 347.998, 445.650, 361.999]"
f1_30[0],topmostSubform[0].Page1[0].RightCol[0].Lines11-14[0].f1_30[0],part3_line11_final_year_deductions_box1_code,text,0,"[446.400, 695.999, 468.000, 710.000]"
f1_31[0],topmostSubform[0].Page1[0].RightCol[0].Lines11-14[0].f1_31[0],part3_line11_final_year_deductions_box1_amount,text,0,"[468.000, 695.999, 575.250, 710.000]"
f1_32[0],topmostSubform[0].Page1[0].RightCol[0].Lines11-14[0].f1_32[0],part3_line11_final_year_deductions_box2_code,text,0,"[446.400, 671.998, 468.000, 683.999]"
f1_33[0],topmostSubform[0].Page1[0].RightCol[0].Lines11-14[0].f1_33[0],part3_line11_final_year_deductions_box2_amount,text,0,"[468.000, 671.998, 575.250, 683.999]"
f1_34[0],topmostSubform[0].Page1[0].RightCol[0].Lines11-14[0].f1_34[0],part3_line11_final_year_deductions_box3_code,text,0,"[446.400, 648.000, 468.000, 660.001]"
f1_35[0],topmostSubform[0].Page1[0].RightCol[0].Lines11-14[0].f1_35[0],part3_line11_final_year_deductions_box3_amount,text,0,"[468.000, 648.000, 575.250, 660.001]"
f1_36[0],topmostSubform[0].Page1[0].RightCol[0].Lines11-14[0].f1_36[0],part3_line12_alternative_minimum_tax_adjustment_box1_code,text,0,"[446.400, 623.999, 468.000, 636.000]"
f1_37[0],topmostSubform[0].Page1[0].RightCol[0].Lines11-14[0].f1_37[0],part3_line12_alternative_minimum_tax_adjustment_box1_amount,text,0,"[468.000, 623.999, 575.250, 636.000]"
f1_38[0],topmostSubform[0].Page1[0].RightCol[0].Lines11-14[0].f1_38[0],part3_line12_alternative_minimum_tax_adjustment_box2_code,text,0,"[446.400, 599.998, 468.000, 611.999]"
f1_39[0],topmostSubform[0].Page1[0].RightCol[0].Lines11-14[0].f1_39[0],part3_line12_alternative_minimum_tax_adjustment_box2_amount,text,0,"[468.000, 599.998, 575.250, 611.999]"
