old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
c1_1[0],topmostSubform[0].Page1[0].c1_1[0],line2_type_of_quarters_rented_room,checkbox,0,"[64.800, 626.002, 72.800, 634.002]"
c1_1[1],topmostSubform[0].Page1[0].c1_1[1],line2_type_of_quarters_rented_house_or_apartment,checkbox,0,"[151.200, 626.002, 159.200, 634.002]"
c1_1[2],topmostSubform[0].Page1[0].c1_1[2],line2_type_of_quarters_furnished_by_employer,checkbox,0,"[295.200, 626.002, 303.200, 634.002]"
c1_1[3],topmostSubform[0].Page1[0].c1_1[3],line2_type_of_quarters_purchased_home,checkbox,0,"[453.600, 626.002, 461.600, 634.002]"
c1_2[0],topmostSubform[0].Page1[0].c1_2[0],line3a_family_lived_with_you_yes,checkbox,0,"[511.200, 614.000, 519.200, 622.000]"
c1_2[1],topmostSubform[0].Page1[0].c1_2[1],line3a_family_lived_with_you_no,checkbox,0,"[547.200, 614.000, 555.200, 622.000]"
c1_3[0],topmostSubform[0].Page1[0].c1_3[0],line4a_maintained_home_outside_american_samoa_yes,checkbox,0,"[511.200, 578.000, 519.200, 586.000]"
c1_3[1],topmostSubform[0].Page1[0].c1_3[1],line4a_maintained_home_outside_american_samoa_no,checkbox,0,"[547.200, 578.000, 555.200, 586.000]"
f1_01[0],topmostSubform[0].Page1[0].f1_01[0],name,text,0,"[36.000, 671.998, 460.050, 685.999]"
f1_02[0],topmostSubform[0].Page1[0].f1_02[0],social_security_number,text,0,"[461.800, 671.998, 576.000, 685.999]"
f1_03[0],topmostSubform[0].Page1[0].f1_03[0],line1_date_bona_fide_residence_began,text,0,"[196.800, 648.000, 360.000, 659.999]"
f1_04[0],topmostSubform[0].Page1[0].f1_04[0],line1_date_bona_fide_residence_ended,text,0,"[415.000, 648.000, 576.000, 659.999]"
f1_05[0],topmostSubform[0].Page1[0].f1_05[0],line3b_who_and_what_period,text,0,"[208.800, 600.001, 576.000, 612.000]"
