old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
c1_1[0],topmostSubform[0].Page1[0].c1_1[0],part1_line_07_nonresident_alien_checkbox,checkbox,0,"[464.000, 433.968, 472.000, 441.968]"
c2_1[0],topmostSubform[0].Page2[0].Line22a[0].c2_1[0],part3_line22a_question_b_1098t_received_yes,checkbox,1,"[226.400, 523.968, 234.400, 531.968]"
c2_1[1],topmostSubform[0].Page2[0].Line22a[0].c2_1[1],part3_line22a_question_b_1098t_received_no,checkbox,1,"[269.600, 523.968, 277.600, 531.968]"
c2_2[0],topmostSubform[0].Page2[0].Line22a[0].c2_2[0],part3_line22a_question_c_1098t_prior_yes,checkbox,1,"[226.400, 493.967, 234.400, 501.967]"
c2_2[1],topmostSubform[0].Page2[0].Line22a[0].c2_2[1],part3_line22a_question_c_1098t_prior_no,checkbox,1,"[269.600, 493.967, 277.600, 501.967]"
c2_3[0],topmostSubform[0].Page2[0].Line22b[0].c2_3[0],part3_line22b_question_b_1098t_received_yes,checkbox,1,"[500.000, 523.968, 508.000, 531.968]"
c2_3[1],topmostSubform[0].Page2[0].Line22b[0].c2_3[1],part3_line22b_question_b_1098t_received_no,checkbox,1,"[543.200, 523.968, 551.200, 531.968]"
c2_4[0],topmostSubform[0].Page2[0].Line22b[0].c2_4[0],part3_line22b_question_c_1098t_prior_yes,checkbox,1,"[500.000, 493.967, 508.000, 501.967]"
c2_4[1],topmostSubform[0].Page2[0].Line22b[0].c2_4[1],part3_line22b_question_c_1098t_prior_no,checkbox,1,"[543.200, 493.967, 551.200, 501.967]"
c2_5[0],topmostSubform[0].Page2[0].c2_5[0],part3_line_23_aotc_claimed_prior_years_no,checkbox,1,"[315.400, 384.967, 325.400, 394.967]"
c2_5[1],topmostSubform[0].Page2[0].c2_5[1],part3_line_23_aotc_claimed_prior_years_yes,checkbox,1,"[452.200, 384.967, 462.200, 394.967]"
c2_6[0],topmostSubform[0].Page2[0].c2_6[0],part3_line_24_eligible_student_status_yes,checkbox,1,"[315.400, 330.967, 325.400, 340.967]"
c2_6[1],topmostSubform[0].Page2[0].c2_6[1],part3_line_24_eligible_student_status_no,checkbox,1,"[452.200, 330.967, 462.200, 340.967]"
c2_7[0],topmostSubform[0].Page2[0].c2_7[0],part3_line_25_completed_first_four_years_no,checkbox,1,"[315.400, 276.967, 325.400, 286.967]"
c2_7[1],topmostSubform[0].Page2[0].c2_7[1],part3_line_25_completed_first_four_years_yes,checkbox,1,"[452.200, 276.967, 462.200, 286.967]"
c2_8[0],topmostSubform[0].Page2[0].c2_8[0],part3_line_26_felony_drug_conviction_no,checkbox,1,"[315.400, 240.967, 325.400, 250.967]"
c2_8[1],topmostSubform[0].Page2[0].c2_8[1],part3_line_26_felony_drug_conviction_yes,checkbox,1,"[452.200, 240.967, 462.200, 250.967]"
f1_1[0],topmostSubform[0].Page1[0].f1_1[0],taxpayer_name,text,0,"[36.000, 683.968, 460.050, 695.969]"
f1_2[0],topmostSubform[0].Page1[0].SocialSecurity[0].f1_2[0],taxpayer_ssn_part_1,text,0,"[461.001, 683.968, 504.000, 695.967]"
f1_3[0],topmostSubform[0].Page1[0].SocialSecurity[0].f1_3[0],taxpayer_ssn_part_2,text,0,"[504.000, 683.968, 533.001, 695.967]"
f1_4[0],topmostSubform[0].Page1[0].SocialSecurity[0].f1_4[0],taxpayer_ssn_part_3,text,0,"[533.001, 683.968, 576.000, 695.967]"
f1_5[0],topmostSubform[0].Page1[0].f1_5[0],part1_line_01_tentative_aotc_amount,text,0,"[504.000, 623.970, 576.000, 635.969]"
f1_6[0],topmostSubform[0].Page1[0].f1_6[0],part1_line_02_phaseout_ceiling_amount,text,0,"[410.400, 599.969, 481.650, 611.968]"
f1_7[0],topmostSubform[0].Page1[0].f1_7[0],part1_line_03_magi_amount,text,0,"[410.400, 563.969, 481.650, 575.968]"
f1_8[0],topmostSubform[0].Page1[0].f1_8[0],part1_line_04_excess_amount,text,0,"[410.400, 539.968, 481.650, 551.967]"
f1_9[0],topmostSubform[0].Page1[0].f1_9[0],part1_line_05_phaseout_range_amount,text,0,"[410.400, 515.970, 481.650, 527.969]"
f1_10[0],topmostSubform[0].Page1[0].f1_10[0],part1_line_06_decimal_whole,text,0,"[504.000, 479.970, 532.800, 491.969]"
f1_11[0],topmostSubform[0].Page1[0].f1_11[0],part1_line_06_decimal_places,text,0,"[540.000, 479.970, 576.000, 491.969]"
