old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
f1_01[0],topmostSubform[0].Page1[0].f1_01[0],name_shown_on_return,text,0,"[36.0, 683.968, 452.85, 697.969]"
f1_02[0],topmostSubform[0].Page1[0].f1_02[0],identifying_number,text,0,"[454.6, 683.968, 576.0, 697.969]"
f1_03[0],topmostSubform[0].Page1[0].f1_03[0],part_i_or_product_samples_see_instructions_1,text,0,"[489.6, 647.968, 576.0, 659.967]"
f1_04[0],topmostSubform[0].Page1[0].f1_04[0],part_i_line2_total_area_of_home_2,text,0,"[489.6, 635.969, 576.0, 647.968]"
f1_05[0],topmostSubform[0].Page1[0].f1_05[0],part_i_line3_divide_line_1_by_line_2_enter,text,0,"[489.6, 623.97, 566.0, 635.969]"
f1_06[0],topmostSubform[0].Page1[0].f1_06[0],part_i_line4_multiply_days_used_for_daycare_during_year,text,0,"[381.6, 599.969, 450.0, 611.968]"
f1_07[0],topmostSubform[0].Page1[0].f1_07[0],part_i_see_instructions_otherwise_enter_8_760_5,text,0,"[381.6, 575.968, 450.0, 587.967]"
f1_08[0],topmostSubform[0].Page1[0].f1_08[0],part_i_line6_divide_line_4_by_line_5_enter,text,0,"[402.998, 563.969, 467.25, 575.968]"
f1_09[0],topmostSubform[0].Page1[0].f1_09[0],part_i_line_3_enter_the_result_as_a,text,0,"[489.6, 539.968, 566.0, 551.967]"
f1_10[0],topmostSubform[0].Page1[0].Line8_ReadOrder[0].f1_10[0],part_ii_minus_any_loss_from_the_trade_or,text,0,"[489.6, 503.968, 576.0, 515.967]"
f1_11[0],topmostSubform[0].Page1[0].Table_Lines9-12[0].Line9[0].f1_11[0],part_ii_line9_casualty_losses_see_instructions_9_c1,text,0,"[295.2, 479.97, 380.85, 491.969]"
f1_12[0],topmostSubform[0].Page1[0].Table_Lines9-12[0].Line9[0].f1_12[0],part_ii_line9_casualty_losses_see_instructions_9_c2,text,0,"[381.6, 479.97, 467.25, 491.969]"
f1_13[0],topmostSubform[0].Page1[0].Table_Lines9-12[0].Line10[0].f1_13[0],part_ii_line10_deductible_mortgage_interest_see_instructions_10_c1,text,0,"[295.2, 467.971, 380.85, 479.97]"
f1_14[0],topmostSubform[0].Page1[0].Table_Lines9-12[0].Line10[0].f1_14[0],part_ii_line10_deductible_mortgage_interest_see_instructions_10_c2,text,0,"[381.6, 467.971, 467.25, 479.97]"
f1_15[0],topmostSubform[0].Page1[0].Table_Lines9-12[0].Line11[0].f1_15[0],part_ii_line11_real_estate_taxes_see_instructions_11_c1,text,0,"[295.2, 455.972, 380.85, 467.971]"
f1_16[0],topmostSubform[0].Page1[0].Table_Lines9-12[0].Line11[0].f1_16[0],part_ii_line11_real_estate_taxes_see_instructions_11_c2,text,0,"[381.6, 455.972, 467.25, 467.971]"
f1_17[0],topmostSubform[0].Page1[0].Table_Lines9-12[0].Line12[0].f1_17[0],part_ii_line12_add_lines_9_10_and_11_12_c1,text,0,"[295.2, 443.973, 380.85, 455.972]"
f1_18[0],topmostSubform[0].Page1[0].Table_Lines9-12[0].Line12[0].f1_18[0],part_ii_line12_add_lines_9_10_and_11_12_c2,text,0,"[381.6, 443.973, 467.25, 455.972]"
f1_19[0],topmostSubform[0].Page1[0].f1_19[0],part_ii_line13_multiply_line_12_column_b_by_line,text,0,"[381.6, 431.968, 467.25, 443.967]"
f1_20[0],topmostSubform[0].Page1[0].f1_20[0],part_ii_line14_add_line_12_column_a_and_line,text,0,"[489.6, 419.969, 576.0, 431.968]"
