old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
c1_1[0],topmostSubform[0].Page1[0].c1_1[0],page1_0_c1_1_0,checkbox,0,"[295.200, 614.000, 303.200, 622.000]"
c1_1[1],topmostSubform[0].Page1[0].c1_1[1],page1_0_c1_1_1,checkbox,0,"[360.000, 614.000, 368.000, 622.000]"
c1_2[0],topmostSubform[0].Page1[0].c1_2[0],page1_0_c1_2_0,checkbox,0,"[295.200, 542.000, 303.200, 550.000]"
c1_2[1],topmostSubform[0].Page1[0].c1_2[1],page1_0_c1_2_1,checkbox,0,"[360.000, 542.000, 368.000, 550.000]"
c1_3[0],topmostSubform[0].Page1[0].c1_3[0],page1_0_c1_3_0,checkbox,0,"[295.200, 470.000, 303.200, 478.000]"
c1_3[1],topmostSubform[0].Page1[0].c1_3[1],page1_0_c1_3_1,checkbox,0,"[360.000, 470.000, 368.000, 478.000]"
f1_2[0],topmostSubform[0].Page1[0].f1_2[0],page1_0_f1_2_0,text,0,"[36.000, 671.998, 445.650, 685.999]"
f1_3[0],topmostSubform[0].Page1[0].f1_3[0],page1_0_f1_3_0,text,0,"[446.400, 671.998, 576.000, 685.999]"
f1_4[0],topmostSubform[0].Page1[0].f1_4[0],page1_0_f1_4_0,text,0,"[482.400, 636.001, 576.000, 648.000]"
f1_7[0],topmostSubform[0].Page1[0].f1_7[0],page1_0_f1_7_0,text,0,"[482.400, 564.001, 576.000, 576.000]"
f1_10[0],topmostSubform[0].Page1[0].f1_10[0],page1_0_f1_10_0,text,0,"[482.400, 492.001, 576.000, 504.000]"
f1_13[0],topmostSubform[0].Page1[0].f1_13[0],page1_0_f1_13_0,text,0,"[482.400, 396.000, 576.000, 407.999]"
f1_14[0],topmostSubform[0].Page1[0].f1_14[0],page1_0_f1_14_0,text,0,"[482.400, 360.000, 576.000, 371.999]"
f1_5[0],topmostSubform[0].Page1[0].Line1bCombfield[0].f1_5[0],page1_0_line1b_combfield_0_f1_5_0,text,0,"[144.000, 612.000, 273.600, 623.999]"
f1_6[0],topmostSubform[0].Page1[0].Line1dCombfield[0].f1_6[0],page1_0_line1d_combfield_0_f1_6_0,text,0,"[144.000, 588.002, 388.800, 600.001]"
f1_8[0],topmostSubform[0].Page1[0].Line2bCombfield[0].f1_8[0],page1_0_line2b_combfield_0_f1_8_0,text,0,"[144.000, 540.000, 273.600, 551.999]"
f1_9[0],topmostSubform[0].Page1[0].Line2dCombfield[0].f1_9[0],page1_0_line2d_combfield_0_f1_9_0,text,0,"[144.000, 516.002, 388.800, 528.001]"
f1_11[0],topmostSubform[0].Page1[0].Line3bCombfield[0].f1_11[0],page1_0_line3b_combfield_0_f1_11_0,text,0,"[144.000, 468.000, 273.600, 479.999]"
f1_12[0],topmostSubform[0].Page1[0].Line3dCombfield[0].f1_12[0],page1_0_line3d_combfield_0_f1_12_0,text,0,"[144.000, 444.002, 388.800, 456.001]"
f1_1[0],topmostSubform[0].Page1[0].PgHeader[0].CalendarYear[0].f1_1[0],page1_0_pg_header_0_calendar_year_0_f1_1_0,text,0,"[532.800, 721.500, 550.400, 731.999]"
