old_field_name,old_full_name,semantic_field_name,field_type,pages_0_indexed,rect_first_occurrence
f1_01[0],topmostSubform[0].Page1[0].f1_01[0],for_calendar_year_c1,text,0,"[100.8, 689.968, 151.2, 701.969]"
f1_02[0],topmostSubform[0].Page1[0].f1_02[0],or_other_tax_year_beginning_c2,text,0,"[259.2, 689.968, 388.8, 701.969]"
f1_03[0],topmostSubform[0].Page1[0].f1_03[0],and_ending_c3,text,0,"[439.2, 689.968, 576.0, 701.969]"
f1_04[0],topmostSubform[0].Page1[0].f1_04[0],name_shown_on_return,text,0,"[36.0, 659.967, 409.65, 673.968]"
f1_05[0],topmostSubform[0].Page1[0].SSN_ReadOrder[0].f1_05[0],f1_05_0_c2,text,0,"[410.4, 659.967, 576.0, 673.968]"
f1_06[0],topmostSubform[0].Page1[0].SSN_ReadOrder[0].f1_06[0],f1_06_0_c3,text,0,"[410.4, 635.966, 576.0, 649.967]"
f1_07[0],topmostSubform[0].Page1[0].f1_07[0],f1_07_0_c1,text,0,"[36.0, 635.966, 337.65, 649.967]"
f1_08[0],topmostSubform[0].Page1[0].f1_08[0],f1_08_0_c2,text,0,"[338.4, 635.966, 410.4, 649.967]"
f1_09[0],topmostSubform[0].Page1[0].f1_09[0],f1_09_0_q1,text,0,"[36.0, 611.968, 294.45, 625.969]"
f1_10[0],topmostSubform[0].Page1[0].f1_10[0],f1_10_0_q2,text,0,"[295.2, 611.968, 338.4, 625.969]"
f1_11[0],topmostSubform[0].Page1[0].f1_11[0],f1_11_0_q3,text,0,"[338.4, 611.968, 410.4, 625.969]"
f1_12[0],topmostSubform[0].Page1[0].f1_12[0],f1_12_0_q4,text,0,"[410.4, 611.968, 576.0, 625.969]"
f1_13[0],topmostSubform[0].Page1[0].f1_13[0],f1_13_0_c1,text,0,"[36.0, 587.967, 229.65, 601.968]"
f1_14[0],topmostSubform[0].Page1[0].f1_14[0],f1_14_0_c2,text,0,"[231.4, 587.967, 409.65, 601.968]"
